title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker_sentiment
Ford EV Sales Crash 69% in January Amid Policy and Production Changes,https://eletric-vehicles.com/ford/ford-ev-sales-crash-69-in-january-amid-policy-and-production-changes/,20260204T155854,['Matilde Alves'],"Ford experienced a significant 69% drop in electric vehicle sales in January 2026 compared to the previous year and month, selling only 1,743 units in the U.S. This decline follows the end of a federal EV tax credit and major restructuring of Ford's EV business, including production halts of the F-150 Lightning and a shift in battery strategy. Despite the EV slump, Ford's overall vehicle sales remained positive for most of 2025, supported by strong hybrid and ICE vehicle performance, though overall sales did dip in January 2026.",https://i0.wp.com/eletric-vehicles.com/wp-content/uploads/2026/02/cqdam.web_.2400-e1770219250977.webp?resize=1600%2C1053&ssl=1,Electric Vehicles,General,Electric Vehicles,"[{'topic': 'earnings', 'relevance_score': '0.931318'}, {'topic': 'energy_transportation', 'relevance_score': '0.804546'}, {'topic': 'economy_macro', 'relevance_score': '0.605098'}]",-0.263489,Somewhat-Bearish,"[{'ticker': 'F', 'relevance_score': '1.000000', 'ticker_sentiment_score': '-0.600444', 'ticker_sentiment_label': 'Bearish'}, {'ticker': 'GM', 'relevance_score': '0.735813', 'ticker_sentiment_score': '0.107602', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.639721', 'ticker_sentiment_score': '-0.207791', 'ticker_sentiment_label': 'Somewhat-Bearish'}]"
McKesson earnings on deck: Can specialty growth offset margin pressure?,https://www.investing.com/news/earnings/mckesson-earnings-on-deck-can-specialty-growth-offset-margin-pressure-93CH-4485444,20260204T152525,['Investing.com'],"McKesson is set to report fiscal third-quarter earnings, with analysts focused on whether its strategic shift to high-margin specialty platforms can counteract margin pressure. While the company is expected to see mid-single-digit sales growth through 2029, driven by an aging population and specialty drugs, EPS estimates have remained flat. Investors will be looking for clarity on the performance of specialty businesses and margin trajectories, especially as the company divests European operations and plans an IPO for its Medical-Surgical Solutions business.",https://i-invdn-com.investing.com/news/World_News_10_800x533_L_1420026292.jpg,Investing.com,General,Investing.com,"[{'topic': 'earnings', 'relevance_score': '0.916013'}, {'topic': 'life_sciences', 'relevance_score': '0.841117'}, {'topic': 'financial_markets', 'relevance_score': '0.726726'}]",0.088684,Neutral,"[{'ticker': 'MCK', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.259070', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'NVDA', 'relevance_score': '0.634599', 'ticker_sentiment_score': '0.019398', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMD', 'relevance_score': '0.647636', 'ticker_sentiment_score': '0.021894', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.633964', 'ticker_sentiment_score': '0.033981', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.635800', 'ticker_sentiment_score': '0.044258', 'ticker_sentiment_label': 'Neutral'}]"
Stock Splits Matter: What’s Coming Up This Month?,https://247wallst.com/investing/2026/02/04/stock-splits-matter-whats-coming-up-this-month/,20260204T145919,['Trey Thoelcke'],"This article explains the purpose and impact of stock splits, noting that while they don't change a company's fundamental value, they can increase liquidity and investor interest. It discusses past notable splits by companies like Apple and Nvidia, and lists upcoming stock splits for February, including Southern Copper Corp. (NYSE: SCCO) and Stifel Financial Corp. (NYSE: SF).",https://247wallst.com/wp-content/uploads/2022/03/imageForEntry16-I1S.jpg,24/7 Wall St.,General,24/7 Wall St.,"[{'topic': 'financial_markets', 'relevance_score': '0.916579'}, {'topic': 'finance', 'relevance_score': '0.737775'}]",0.171683,Somewhat-Bullish,"[{'ticker': 'SCCO', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.265919', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'NVDA', 'relevance_score': '0.898087', 'ticker_sentiment_score': '0.034727', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CMG', 'relevance_score': '0.720422', 'ticker_sentiment_score': '0.027478', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.624757', 'ticker_sentiment_score': '0.261066', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'TSLA', 'relevance_score': '0.648342', 'ticker_sentiment_score': '0.291806', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"NIO Inc. (NYSE:NIO) Given Consensus Rating of ""Hold"" by Brokerages",https://www.marketbeat.com/instant-alerts/nio-inc-nysenio-given-consensus-rating-of-hold-by-brokerages-2026-02-04/,20260204T145755,['MarketBeat'],"NIO Inc. (NYSE:NIO) has received a consensus ""Hold"" rating from eleven brokerages, with an average 12-month price target of $6.825. Despite a significant 96% year-over-year surge in January deliveries and international expansion into Singapore, shares fell due to concerns over the sustainability of Chinese EV demand, low gross margins, and regional market volatility. Hedge funds have shown increased interest, with several acquiring new stakes or lifting their existing holdings in the company.",https://www.marketbeat.com/logos/nio-limited-logo-1200x675.jpg,MarketBeat,General,MarketBeat,"[{'topic': 'earnings', 'relevance_score': '0.816666'}, {'topic': 'financial_markets', 'relevance_score': '0.906492'}, {'topic': 'economy_macro', 'relevance_score': '0.605763'}, {'topic': 'energy_transportation', 'relevance_score': '0.849328'}]",0.047711,Neutral,"[{'ticker': 'NIO', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.026493', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.582884', 'ticker_sentiment_score': '0.031351', 'ticker_sentiment_label': 'Neutral'}]"
Dover Corporation stock hits 52-week high at $214.00 By Investing.com,https://ca.investing.com/news/company-news/dover-corporation-stock-hits-52week-high-at-21400-93CH-4438094,20260204T144109,['Investing.com'],"Dover Corporation's stock has reached a new 52-week high of $214.00, driven by investor confidence and strong financial performance. The company has a notable track record of 55 consecutive years of dividend payments and recently surpassed analyst expectations for its fourth-quarter 2025 earnings. Despite its premium valuation and being slightly overvalued by InvestingPro's assessment, Dover maintains a ""GOOD"" Financial Health score, supported by solid fundamentals.",https://i-invdn-com.investing.com/news/world_news_2_69x52._800x533_L_1419494365.jpg,Investing.com Canada,General,Investing.com Canada,"[{'topic': 'earnings', 'relevance_score': '0.916544'}, {'topic': 'financial_markets', 'relevance_score': '0.906550'}, {'topic': 'manufacturing', 'relevance_score': '0.715871'}, {'topic': 'economy_macro', 'relevance_score': '0.638710'}]",0.155923,Somewhat-Bullish,"[{'ticker': 'DOV', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.487735', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AVGO', 'relevance_score': '0.570801', 'ticker_sentiment_score': '-0.206770', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'AAPL', 'relevance_score': '0.582219', 'ticker_sentiment_score': '0.443104', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'TSLA', 'relevance_score': '0.585838', 'ticker_sentiment_score': '-0.231569', 'ticker_sentiment_label': 'Somewhat-Bearish'}]"
Ingersoll Rand stock hits 52-week high at 94.81 USD By Investing.com,https://ca.investing.com/news/company-news/ingersoll-rand-stock-hits-52week-high-at-9481-usd-93CH-4438077,20260204T143716,['Investing.com'],"Ingersoll Rand Inc. (IR) stock reached a new 52-week high of $94.81, showing a 9.94% gain in the past week, though InvestingPro data suggests it might be overvalued at its current price of $94.98. The company, with a market cap of $37.03 billion and a P/E ratio of 68.27, is set to report earnings in 8 days. Recent strategic moves include the acquisition of Scinomix, Inc. to boost its life sciences segment, and the appointment of former Tesla executive Jerome Guillen to its Board of Directors.",https://i-invdn-com.investing.com/news/world_news_2_69x52._800x533_L_1419494365.jpg,Investing.com Canada,General,Investing.com Canada,"[{'topic': 'earnings', 'relevance_score': '0.938084'}, {'topic': 'mergers_and_acquisitions', 'relevance_score': '0.831164'}, {'topic': 'financial_markets', 'relevance_score': '0.927774'}, {'topic': 'life_sciences', 'relevance_score': '0.719531'}, {'topic': 'manufacturing', 'relevance_score': '0.825020'}]",0.288533,Somewhat-Bullish,"[{'ticker': 'IR', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.412050', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'TSLA', 'relevance_score': '0.627162', 'ticker_sentiment_score': '0.101690', 'ticker_sentiment_label': 'Neutral'}]"
"$1.67 Trillion SUV Market by Propulsion, Class, Seating",https://www.globenewswire.com/news-release/2026/02/04/3232175/0/en/1-67-Trillion-SUV-Market-by-Propulsion-Class-Seating-Capacity-EV-Type-and-Region-Global-Forecast-to-2032-with-Toyota-Hyundai-Honda-General-Motors-Ford-and-Stellantis-Dominating.html,20260204T143015,[],"The global SUV market is projected to grow from $1.18 trillion in 2025 to $1.67 trillion by 2032, driven by advancements in chassis technology, electrification, and modular platforms across various regions. The report highlights the dominance of 5-seater and Class-D segments, with significant growth in the Americas. Leading market players include Toyota, Hyundai, Honda, General Motors, Ford, and Stellantis, who are focusing on innovation and strategic developments to capture market share.",https://www.researchandmarkets.com/content-images/2428/2428010/1/suv-market.png,GlobeNewswire,General,GlobeNewswire,"[{'topic': 'energy_transportation', 'relevance_score': '0.900771'}, {'topic': 'financial_markets', 'relevance_score': '0.842361'}, {'topic': 'economy_macro', 'relevance_score': '0.738243'}, {'topic': 'manufacturing', 'relevance_score': '0.633157'}]",0.324814,Somewhat-Bullish,"[{'ticker': 'GM', 'relevance_score': '0.917528', 'ticker_sentiment_score': '0.325859', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'F', 'relevance_score': '0.883454', 'ticker_sentiment_score': '0.340768', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'TSLA', 'relevance_score': '0.698874', 'ticker_sentiment_score': '0.298121', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"US lawmakers, Waymo, Tesla urge Congress to take action to speed deployment of self-driving cars",https://www.reuters.com/business/autos-transportation/us-lawmakers-waymo-tesla-urge-congress-take-action-speed-deployment-self-driving-2026-02-04/,20260204T142752,['David Shepardson'],"US lawmakers, along with companies Waymo and Tesla, are pressing Congress to pass long-stalled legislation to accelerate the deployment of self-driving vehicles, citing competitive threats from China. A Senate Commerce Committee hearing is addressing these efforts, with participants emphasizing the need to modernize regulations to ensure American leadership in the autonomous vehicle industry. They warn that inaction could push innovation elsewhere, particularly to China.",https://www.reuters.com/resizer/v2/7ROIXJQMBNKJ7BPCXSDKFHYNUY.jpg?auth=34e61d8b8ecd56787e5ba62f378cc91ba4b885129e4a3277f35aa8dd91340219&width=1920&quality=80,Reuters,General,Reuters,"[{'topic': 'energy_transportation', 'relevance_score': '0.919482'}, {'topic': 'technology', 'relevance_score': '0.810044'}, {'topic': 'economy_fiscal', 'relevance_score': '0.629169'}]",0.305345,Somewhat-Bullish,"[{'ticker': 'TSLA', 'relevance_score': '0.937925', 'ticker_sentiment_score': '0.338920', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GOOGL', 'relevance_score': '0.865342', 'ticker_sentiment_score': '0.307875', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GOOG', 'relevance_score': '0.827096', 'ticker_sentiment_score': '0.346278', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"Ford and Geely in talks for manufacturing, technology partnership",https://www.detroitnews.com/story/business/autos/ford/2026/02/04/ford-and-geely-in-talks-for-manufacturing-technology-partnership/88506310007/,20260204T134233,['Reuters'],"Ford Motor Co. and China's Geely Auto are reportedly in discussions for a potential manufacturing and technology partnership, aiming to share costs and leverage expertise. The talks include Geely using Ford's European factory space for vehicle production and collaborating on shared vehicle technologies like automated driving. While the European manufacturing aspects are more advanced, a deal involving the U.S. market would likely face significant scrutiny due to existing tariffs and national security concerns regarding Chinese technology.","https://www.gannett-cdn.com/authoring/authoring-images/2026/01/13/PDTN/88162154007-getty-images-2256102692.jpg?crop=3896,2921,x243,y0?width=320&height=240",The Detroit News,General,The Detroit News,"[{'topic': 'mergers_and_acquisitions', 'relevance_score': '0.902161'}, {'topic': 'manufacturing', 'relevance_score': '0.828823'}, {'topic': 'technology', 'relevance_score': '0.740022'}, {'topic': 'energy_transportation', 'relevance_score': '0.648272'}]",0.221691,Somewhat-Bullish,"[{'ticker': 'F', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.284421', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'TSLA', 'relevance_score': '0.617084', 'ticker_sentiment_score': '0.136194', 'ticker_sentiment_label': 'Neutral'}]"
IMC Chicago LLC Grows Holdings in Direxion Daily TSLA Bull 2X Shares $TSLL,https://www.marketbeat.com/instant-alerts/filing-imc-chicago-llc-grows-holdings-in-direxion-daily-tsla-bull-2x-shares-tsll-2026-02-04/,20260204T132942,['MarketBeat'],"IMC Chicago LLC significantly increased its stake in Direxion Daily TSLA Bull 2X Shares (TSLL) by 60.7% in Q3, now owning 429,436 shares valued at approximately $9.07 million. TSLL is a leveraged ETF offering about 1.5x exposure to Tesla's daily price movements, characterized by high volatility. The fund also recently paid a quarterly dividend of $0.1122 per share, resulting in an annualized yield of 2.7%.",https://www.marketbeat.com/logos/direxion-daily-tsla-bull-15x-shares-logo-1200x675.png?v=20230531075617,MarketBeat,General,MarketBeat,"[{'topic': 'financial_markets', 'relevance_score': '0.916150'}, {'topic': 'earnings', 'relevance_score': '0.816312'}]",0.23035,Somewhat-Bullish,"[{'ticker': 'TSLL', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.200082', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'TSLA', 'relevance_score': '0.804556', 'ticker_sentiment_score': '0.246723', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
JinkoSolar surges after visit from Elon Musk team (JKS:NYSE),https://seekingalpha.com/news/4546971-jinkosolar-surges-after-visit-from-elon-musk-team,20260204T125822,['Carl Surran'],JinkoSolar's stock surged pre-market following news that a team sent by Elon Musk visited the company. This visit comes shortly after Musk announced plans to build 100 GW of solar cell capacity. The report from state-backed media confirmed JinkoSolar's confirmation of the visit.,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1200326428/image_1200326428.jpg?io=getty-c-w630,Seeking Alpha,General,Seeking Alpha,"[{'topic': 'financial_markets', 'relevance_score': '0.904556'}]",0.399206,Bullish,"[{'ticker': 'JKS', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.489728', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'TSLA', 'relevance_score': '0.744421', 'ticker_sentiment_score': '0.302351', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
CarMax Recognized by TIME Magazine as One of America's Most Iconic Companies,https://www.quiverquant.com/news/CarMax+Recognized+by+TIME+Magazine+as+One+of+America%27s+Most+Iconic+Companies,20260204T125759,[],"CarMax has been named one of America's Most Iconic Companies by TIME Magazine, celebrating the nation's 250th anniversary, due to its customer-centric approach, innovative ""no-haggle"" car buying model, and transparent practices. This recognition from a survey of over 10,000 people highlights CarMax's significant cultural influence, brand recognition, and resilience. CarMax operates 255 stores, employs over 28,000 associates, and offers flexible online and in-store shopping experiences with options like home delivery and a 10-day Money Back Guarantee.",https://quiverquantitative.box.com/shared/static/kokdraex1zz4o7oxnqqtpn3rsok1altk.jpg,Quiver Quantitative,General,Quiver Quantitative,"[{'topic': 'retail_wholesale', 'relevance_score': '0.837479'}, {'topic': 'finance', 'relevance_score': '0.720377'}, {'topic': 'earnings', 'relevance_score': '0.638588'}]",0.297911,Somewhat-Bullish,"[{'ticker': 'KMX', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.450136', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'F', 'relevance_score': '0.627604', 'ticker_sentiment_score': '0.233569', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GM', 'relevance_score': '0.605455', 'ticker_sentiment_score': '0.201207', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'TSLA', 'relevance_score': '0.645176', 'ticker_sentiment_score': '0.230880', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
CarMax Named One of TIME’s America’s Most Iconic Companies,https://www.manilatimes.net/2026/02/04/tmt-newswire/globenewswire/carmax-named-one-of-times-americas-most-iconic-companies/2271530/amp,20260204T125753,['GlobeNewswire'],"CarMax, the largest retailer of used cars in the U.S., has been recognized by TIME Magazine as one of ""America’s Most Iconic Companies."" This recognition, based on a survey and in-depth research, celebrates 250 companies that are enduring symbols of American business, culture, and identity. CarMax was noted for its commitment to transparent, customer-centric experiences and its pioneering ""no-haggle"" car-buying model.",,The Manila Times,General,The Manila Times,"[{'topic': 'retail_wholesale', 'relevance_score': '0.802329'}, {'topic': 'finance', 'relevance_score': '0.616908'}, {'topic': 'energy_transportation', 'relevance_score': '0.626887'}]",0.398514,Bullish,"[{'ticker': 'KMX', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.891311', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'F', 'relevance_score': '0.614683', 'ticker_sentiment_score': '0.222568', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GM', 'relevance_score': '0.641752', 'ticker_sentiment_score': '0.231881', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'TSLA', 'relevance_score': '0.646632', 'ticker_sentiment_score': '0.240463', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Polyrizon stock rises after announcing plan to acquire stake in private aviation firm,https://www.investing.com/news/stock-market-news/polyrizon-stock-rises-after-announcing-plan-to-acquire-stake-in-private-aviation-firm-93CH-4484487,20260204T122852,['Investing.com'],"Polyrizon Ltd. (NASDAQ:PLRZ) stock rose 2% after the pre-clinical-stage biotechnology company announced plans to acquire a 51% stake in Arrow Aviation Ltd., a global private aviation company. The non-binding Memorandum of Understanding (MOU) outlines Polyrizon ’s intention to invest approximately $5.8 million (NIS 18,000,000) in cash for the controlling interest in Arrow Aviation, marking a strategic expansion beyond its core biotechnology business into the private aviation sector. Polyrizon expects to sign a definitive agreement within 30 days, subject to due diligence and customary closing conditions.",https://i-invdn-com.investing.com/news/LYNXNPEBAG0BO_L.jpg,Investing.com,General,Investing.com,"[{'topic': 'mergers_and_acquisitions', 'relevance_score': '1.000000'}, {'topic': 'finance', 'relevance_score': '0.836076'}, {'topic': 'energy_transportation', 'relevance_score': '0.738821'}]",-0.15675,Somewhat-Bearish,"[{'ticker': 'PLRZ', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.227939', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMD', 'relevance_score': '0.528124', 'ticker_sentiment_score': '-0.392822', 'ticker_sentiment_label': 'Bearish'}, {'ticker': 'NVDA', 'relevance_score': '0.520357', 'ticker_sentiment_score': '-0.400677', 'ticker_sentiment_label': 'Bearish'}, {'ticker': 'TSLA', 'relevance_score': '0.525157', 'ticker_sentiment_score': '-0.420293', 'ticker_sentiment_label': 'Bearish'}, {'ticker': 'AAPL', 'relevance_score': '0.515913', 'ticker_sentiment_score': '0.305549', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
DXP Enterprises Shares Surge to Unprecedented Highs,https://primaryignition.com/2026/02/04/dxp-enterprises-shares-surge-to-unprecedented-highs/,20260204T115824,['Michael Hartmann'],"DXP Enterprises (DXP) stock has reached an all-time high of $133.76, driven by strategic acquisitions and financial restructuring, including the purchase of Pump Solutions, Inc. Institutional ownership is high at 74.8%, and market attention is now focused on the upcoming Q4 and full-year 2025 earnings report on March 5th to assess if operational performance justifies its current valuation.",https://primaryignition.com/wp-content/uploads/ai-imgs/US2333774071-2026-02-04-11-42-05.png,Primary Ignition,General,Primary Ignition,"[{'topic': 'earnings', 'relevance_score': '0.922238'}, {'topic': 'mergers_and_acquisitions', 'relevance_score': '0.818516'}, {'topic': 'financial_markets', 'relevance_score': '0.739740'}, {'topic': 'manufacturing', 'relevance_score': '0.634849'}]",0.16044,Somewhat-Bullish,"[{'ticker': 'DXPE', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.611189', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'TSLA', 'relevance_score': '0.609333', 'ticker_sentiment_score': '-0.406331', 'ticker_sentiment_label': 'Bearish'}, {'ticker': 'LMT', 'relevance_score': '0.584661', 'ticker_sentiment_score': '0.210038', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'XYL', 'relevance_score': '0.575524', 'ticker_sentiment_score': '0.347868', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MMM', 'relevance_score': '0.584266', 'ticker_sentiment_score': '0.124899', 'ticker_sentiment_label': 'Neutral'}]"
"Toyota plans 30% boost to 2026 hybrid vehicle output by 2028, Nikkei says",https://www.msn.com/en-us/money/companies/toyota-plans-30-boost-to-2026-hybrid-vehicle-output-by-2028-nikkei-says/ar-AA1VDxir?ocid=finance-verthp-feeds,20260204T105907,[],"Toyota is reportedly planning to increase its hybrid vehicle production by 30% for 2026, reaching 600,000 units by 2028. This move aims to meet growing demand and strengthen its position in the hybrid market. The increased production will be supported by improved supply chains for semiconductors and other components.",,MSN,General,MSN,"[{'topic': 'manufacturing', 'relevance_score': '0.936945'}, {'topic': 'energy_transportation', 'relevance_score': '0.846702'}]",0.241037,Somewhat-Bullish,"[{'ticker': 'TM', 'relevance_score': '0.927418', 'ticker_sentiment_score': '0.415741', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'GM', 'relevance_score': '0.624602', 'ticker_sentiment_score': '0.213550', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'F', 'relevance_score': '0.637837', 'ticker_sentiment_score': '0.229888', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'TSLA', 'relevance_score': '0.582441', 'ticker_sentiment_score': '0.181624', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Apple Inc. $AAPL Shares Bought by Citizens Financial Group Inc. RI,https://www.marketbeat.com/instant-alerts/filing-apple-inc-aapl-shares-bought-by-citizens-financial-group-inc-ri-2026-02-04/,20260204T095708,['MarketBeat'],"Citizens Financial Group Inc. RI increased its stake in Apple Inc. ($AAPL) by 48.4% in the third quarter, making Apple its second-largest holding. This increased position follows Apple's strong quarterly earnings, which surpassed analyst expectations, though challenges like AI talent departure and TSMC capacity constraints remain. Wall Street maintains a ""Moderate Buy"" consensus rating for Apple, with an average price target of $291.70.",https://www.marketbeat.com/logos/apple-inc-logo-1200x675.png,MarketBeat,General,MarketBeat,"[{'topic': 'earnings', 'relevance_score': '0.903007'}, {'topic': 'financial_markets', 'relevance_score': '0.839966'}, {'topic': 'technology', 'relevance_score': '0.724127'}]",0.173053,Somewhat-Bullish,"[{'ticker': 'CFG', 'relevance_score': '0.902593', 'ticker_sentiment_score': '0.336659', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AAPL', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.408601', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'MSFT', 'relevance_score': '0.636289', 'ticker_sentiment_score': '0.122095', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'META', 'relevance_score': '0.622267', 'ticker_sentiment_score': '-0.240456', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'TSLA', 'relevance_score': '0.640449', 'ticker_sentiment_score': '0.167574', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Unveiling the Mystery Behind Elon Musk's Exploration of the Photovoltaic Industry Chain,https://eu.36kr.com/en/p/3668736939123589,20260204T085822,['投行圈子'],"Elon Musk's teams (SpaceX and Tesla) have reportedly ""surveyed"" China's photovoltaic industry, showing particular interest in heterojunction and perovskite technologies for both terrestrial AI data centers and ambitious space solar power plans. This move has spurred significant market reaction in China's space photovoltaic sector, with companies like JinkoSolar confirming contact with Musk's inspection teams. The initiative highlights a potential new era for Chinese PV enterprises, moving towards higher technological thresholds required for space applications, and could revolutionize the global energy landscape by leveraging solar power in space.","https://img.36krcdn.com/hsossms/20260204/v2_0bfc8c07e19548d2a47ff5bcd8038b2f@5888275_oswg789110oswg1080oswg1249_img_000?x-oss-process=image/format,jpg/interlace,1",36Kr.com,General,36Kr.com,"[{'topic': 'energy_transportation', 'relevance_score': '0.925260'}, {'topic': 'technology', 'relevance_score': '0.837550'}]",0.338101,Somewhat-Bullish,"[{'ticker': 'JKS', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.439307', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'TSLA', 'relevance_score': '0.710390', 'ticker_sentiment_score': '0.327840', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'NVDA', 'relevance_score': '0.561395', 'ticker_sentiment_score': '0.245882', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Apple Inc. $AAPL Stock Position Decreased by Godsey & Gibb Inc.,https://www.marketbeat.com/instant-alerts/filing-apple-inc-aapl-stock-position-decreased-by-godsey-gibb-inc-2026-02-04/,20260204T085653,['MarketBeat'],"Godsey & Gibb Inc. reduced its stake in Apple Inc. by 1.2% in the third quarter of 2026, selling 1,893 shares but still holding 159,201 shares valued at $40.54 million, making it their third-largest position. Despite this reduction, other institutions significantly increased their Apple holdings, and the company reported strong quarterly earnings with an EPS of $2.84 and revenue of $143.76 billion, exceeding expectations. Analysts maintain a ""Moderate Buy"" rating for Apple with a consensus target price of $291.70.",https://www.marketbeat.com/logos/apple-inc-logo-1200x675.png,MarketBeat,General,MarketBeat,"[{'topic': 'earnings', 'relevance_score': '0.905312'}, {'topic': 'financial_markets', 'relevance_score': '0.844291'}, {'topic': 'technology', 'relevance_score': '0.740205'}, {'topic': 'finance', 'relevance_score': '0.626648'}]",0.135653,Neutral,"[{'ticker': 'AAPL', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.265477', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MSFT', 'relevance_score': '0.626107', 'ticker_sentiment_score': '0.104306', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'META', 'relevance_score': '0.633076', 'ticker_sentiment_score': '0.034988', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.610464', 'ticker_sentiment_score': '0.125563', 'ticker_sentiment_label': 'Neutral'}]"
Tesla's China-made EV sales rise 9.3% y/y in January,https://www.reuters.com/business/autos-transportation/teslas-china-made-ev-sales-rise-93-yy-january-2026-02-04/,20260204T084029,['Reuters'],"Tesla sold 69,129 China-made electric vehicles in January, marking a 9.3% increase year-over-year and extending gains for a third consecutive month despite battling shrinking market share in China and Europe. Deliveries of its Model 3 and Model Y from the Shanghai plant, including exports, dropped 28.9% from December. The company rolled out a seven-year, low-interest financing plan in China, prompting rivals to offer similar incentives.",https://www.reuters.com/resizer/v2/KXV5V64H75IZ5OZPJHS6456SPM.jpg?auth=321e11c55bb604f9d294ecce87bb2e40dddf442dfdd45fb814e94f2b7b6c33bf&width=1920&quality=80,Reuters,General,Reuters,"[{'topic': 'earnings', 'relevance_score': '0.943721'}, {'topic': 'economy_macro', 'relevance_score': '0.704975'}, {'topic': 'energy_transportation', 'relevance_score': '1.000000'}, {'topic': 'finance', 'relevance_score': '0.633603'}, {'topic': 'manufacturing', 'relevance_score': '0.749019'}]",0.058274,Neutral,"[{'ticker': 'TSLA', 'relevance_score': '1.000000', 'ticker_sentiment_score': '-0.136001', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'F', 'relevance_score': '0.616800', 'ticker_sentiment_score': '0.104633', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GM', 'relevance_score': '0.637822', 'ticker_sentiment_score': '0.110889', 'ticker_sentiment_label': 'Neutral'}]"
