title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker_sentiment
AI security worries stall enterprise production deployments,https://www.techtarget.com/searchitoperations/news/366638794/AI-security-worries-stall-enterprise-production-deployments,20260204T202836,['Beth Pariseau'],"Enterprise AI adoption is being significantly hindered by security concerns, as highlighted by executives from Cisco, OpenAI, and AWS, and a Black Duck report. There's a growing ""trust deficit"" in AI, leading to slower production deployments despite rapid technological advancements. Experts emphasize the need for new security paradigms, data access controls, and a shift towards making security a prerequisite rather than an afterthought for AI systems.",https://www.techtarget.com/rms/onlineimages/security_a296619547_searchsitetablet_520X173.jpg,TechTarget,General,TechTarget,"[{'topic': 'technology', 'relevance_score': '0.905351'}]",-0.109428,Neutral,"[{'ticker': 'TTGT', 'relevance_score': '0.300858', 'ticker_sentiment_score': '0.033306', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CSCO', 'relevance_score': '0.995758', 'ticker_sentiment_score': '-0.247492', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'MSFT', 'relevance_score': '0.679012', 'ticker_sentiment_score': '-0.145565', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.622108', 'ticker_sentiment_score': '-0.102059', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NOW', 'relevance_score': '0.552129', 'ticker_sentiment_score': '0.004119', 'ticker_sentiment_label': 'Neutral'}]"
"New Walmart CEO is not afraid to take risks, analyst says",https://www.winsightgrocerybusiness.com/grocery-operations/new-walmart-ceo-is-not-afraid-to-take-risks-analyst-says,20260204T192642,['Bill Wilson'],"John Furner, the new CEO of Walmart, is described by analyst Oliver Chen as a leader with a higher appetite for risk than his predecessor, a necessary trait in a technology-driven environment. Furner plans to spend his initial weeks visiting stores and facilities, engaging directly with employees to understand their challenges. This approach reinforces the company's commitment to innovation and improving operations, as it navigates challenges from competitors like Amazon in both grocery and pharmacy sectors.",https://eu-images.contentstack.com/v3/assets/blt58a1f8f560a1ab0e/blt486895568016e27b/69839bce195be44d116a895f/Walmart_CEO_John_Furner_greets_Walmart_workers_.png?width=1280&auto=webp&quality=80&disable=upscale,Supermarket News,General,Supermarket News,"[{'topic': 'retail_wholesale', 'relevance_score': '0.920518'}, {'topic': 'finance', 'relevance_score': '0.729995'}, {'topic': 'technology', 'relevance_score': '0.604705'}, {'topic': 'economy_macro', 'relevance_score': '0.637999'}]",0.16185,Somewhat-Bullish,"[{'ticker': 'WMT', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.427359', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.716986', 'ticker_sentiment_score': '-0.142725', 'ticker_sentiment_label': 'Neutral'}]"
Amazon expands access to digital assistant Alexa+,https://www.proactiveinvestors.com/companies/news/1086838/amazon-expands-access-to-digital-assistant-alexa-1086838.html,20260204T175429,['Emily Jarvie'],"Amazon has expanded access to its AI-upgraded digital assistant, Alexa+, to all US users, nearly a year after its early access launch. The service is designed to handle various tasks like managing calendars, booking reservations, and controlling smart home devices. Alexa+ is available on Alexa-enabled devices, the Alexa app, and web browsers, with free access for Prime members or a monthly subscription for non-members, and has seen high engagement during its preview.",https://cdn.proactiveinvestors.com/eyJidWNrZXQiOiJwYS1jZG4iLCJrZXkiOiJ1cGxvYWRcL05ld3NcL0ltYWdlXC8yMDI2XzAyXC8yMDI0LTA1LTIyLTExLTQ2LTUzLWJkODUzMDAyOGY1NzhlYWY1ZDAyOGE1NGY2ODdjMmJmLmpwZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6MTI4MCwiaGVpZ2h0Ijo3MjAsImZpdCI6ImNvdmVyIn19fQ==,Proactive financial news,General,Proactive financial news,"[{'topic': 'technology', 'relevance_score': '1.000000'}, {'topic': 'retail_wholesale', 'relevance_score': '0.815775'}]",0.502115,Bullish,"[{'ticker': 'AMZN', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.531725', 'ticker_sentiment_label': 'Bullish'}]"
SpaceX rivals AST SpaceMobile and Rocket Lab join space-stock selloff,https://www.marketwatch.com/story/spacex-rivals-ast-spacemobile-and-rocket-lab-join-space-stock-selloff-ace22a17?gaa_at=eafs&gaa_n=AWEtsqfTc1KAaQ4d-I0ok38jA4ODURdFJzSBXfCDj21C0W239njM5IU7mMIf&gaa_ts=698449f0&gaa_sig=AZqmPl3Bn16cI6zUDxY1MQjZykf21wnB6YF_3UmQ5VB7tgqnFHfVhyejGGkisuo7NqE7GMHKbrCz649yrQ4LfA%3D%3D,20260204T164200,['William Gavin'],SpaceX rivals AST SpaceMobile and Rocket Lab are experiencing a significant selloff in their stock prices this week. An analyst suggests these losses might be partly connected to a broader software industry rout. AST SpaceMobile saw its shares drop over 10% after AT&T partnered with Amazon Web Services and Amazon's satellite-internet business.,https://images.mktw.net/im-33499477?width=1260&height=673,MarketWatch,General,MarketWatch,"[{'topic': 'financial_markets', 'relevance_score': '0.913926'}, {'topic': 'technology', 'relevance_score': '0.814353'}]",-0.207316,Somewhat-Bearish,"[{'ticker': 'RKLB', 'relevance_score': '1.000000', 'ticker_sentiment_score': '-0.497795', 'ticker_sentiment_label': 'Bearish'}, {'ticker': 'T', 'relevance_score': '0.704904', 'ticker_sentiment_score': '-0.199754', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'AMZN', 'relevance_score': '0.643578', 'ticker_sentiment_score': '-0.064485', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'VZ', 'relevance_score': '0.557623', 'ticker_sentiment_score': '-0.071570', 'ticker_sentiment_label': 'Neutral'}]"
Freedom Holding plans to acquire another bank and marketplace in Kazakhstan,https://kz.kursiv.media/en/2026-02-04/engk-tank-freedom-holding-plans-to-acquire-another-bank-and-marketplace-in-kazakhstan/,20260204T162400,['Danil Tumashevich'],"Freedom Holding Corp. CEO Timur Turlov announced plans to acquire another bank and a local marketplace in Kazakhstan, as well as a second-tier bank in Turkey. The company is considering issuing up to $500 million in bonds to finance these acquisitions and also plans to expand its SuperApp into a digital ecosystem in the U.S. Additionally, Freedom Holding aims to raise an extra $200-300 million for technology investments, including a sovereign AI hub with Nvidia.",https://cdn-kz.kursiv.media/wp-content/uploads/2026/02/8.jpg-1024x576.jpeg,Kursiv Media,General,Kursiv Media,"[{'topic': 'mergers_and_acquisitions', 'relevance_score': '1.000000'}, {'topic': 'finance', 'relevance_score': '0.918262'}, {'topic': 'earnings', 'relevance_score': '0.808354'}, {'topic': 'technology', 'relevance_score': '0.749482'}]",0.359013,Bullish,"[{'ticker': 'FRHC', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.444109', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'NVDA', 'relevance_score': '0.617619', 'ticker_sentiment_score': '0.345434', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.612551', 'ticker_sentiment_score': '0.342749', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MSFT', 'relevance_score': '0.638230', 'ticker_sentiment_score': '0.329314', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"How AI commerce threatens eBay, Amazon",https://www.paymentsdive.com/news/how-ai-commerce-threatens-ebay-amazon-retail-sales-merchants/811297/,20260204T160515,['Justin Bachman'],"Agentic AI shopping robots pose a significant threat to traditional retail marketplaces like Amazon and eBay by enabling fully autonomous transactions without human involvement. eBay has updated its user agreement to block unauthorized agentic commerce tools, while concurrently developing its own in-house AI capabilities. Amazon has sued Perplexity AI for unauthorized access and is promoting its own AI shopping assistant, Rufus, highlighting a tension between controlling AI agents and embracing their potential benefits for customer experience.",https://imgproxy.divecdn.com/qUJQWdQwEp3YkKmwn6ySg_MxXO7BYqEAeh6IFC9PFJI/g:ce/rs:fill:1200:675:1/Z3M6Ly9kaXZlc2l0ZS1zdG9yYWdlL2RpdmVpbWFnZS9HZXR0eUltYWdlcy0xMzA2NDkyMzQ0LmpwZw==.webp,Payments Dive,General,Payments Dive,"[{'topic': 'retail_wholesale', 'relevance_score': '1.000000'}, {'topic': 'technology', 'relevance_score': '1.000000'}, {'topic': 'finance', 'relevance_score': '0.602707'}]",-0.076331,Neutral,"[{'ticker': 'EBAY', 'relevance_score': '1.000000', 'ticker_sentiment_score': '-0.297335', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'AMZN', 'relevance_score': '0.962851', 'ticker_sentiment_score': '-0.235090', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'GOOGL', 'relevance_score': '0.728057', 'ticker_sentiment_score': '0.058394', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOG', 'relevance_score': '0.744639', 'ticker_sentiment_score': '0.093736', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MSFT', 'relevance_score': '0.581103', 'ticker_sentiment_score': '0.087450', 'ticker_sentiment_label': 'Neutral'}]"
"What’s up with… Amdocs, AT&T & AWS, MásOrange & Starlink",https://www.telecomtv.com/content/digital-platforms-services/what-s-up-with-amdocs-at-t-aws-m-sorange-starlink-54785/,20260204T155816,"['The staff', 'TelecomTV']","Amdocs has announced Shimie Hortig as its new CEO, effective March 31, 2026. AT&T is expanding its strategic agreements with Amazon Web Services and satellite operator Amazon Leo to migrate workloads and extend broadband services. Meanwhile, MásOrange in Spain is partnering with Starlink to conduct the country's first direct-to-cell service pilot in Valladolid.",https://assets.telecomtv.com/assets/telecomtv/amdocs-new-ceo-shimie-hortig-source-amdocs-21726.jpeg?w=896&h=504&crop=auto,TelecomTV,General,TelecomTV,"[{'topic': 'technology', 'relevance_score': '0.800286'}]",0.262558,Somewhat-Bullish,"[{'ticker': 'DOX', 'relevance_score': '0.981605', 'ticker_sentiment_score': '0.405786', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'T', 'relevance_score': '0.848463', 'ticker_sentiment_score': '0.310001', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.740627', 'ticker_sentiment_score': '0.299639', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'KKR', 'relevance_score': '0.648145', 'ticker_sentiment_score': '0.106020', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DELL', 'relevance_score': '0.577609', 'ticker_sentiment_score': '0.115087', 'ticker_sentiment_label': 'Neutral'}]"
Amazon stock price today: AMZN edges lower before earnings as AWS flags power delays,https://ts2.tech/en/amazon-stock-price-today-amzn-edges-lower-before-earnings-as-aws-flags-power-delays/,20260204T154100,['Khadija Saeed'],"Amazon shares saw a slight dip ahead of its quarterly earnings report, with investors closely watching the performance of AWS, particularly after its head of energy markets noted power grid connection delays in Europe. The company is also expanding its physical grocery presence to cut ""last-mile"" delivery costs, even as a broader market mixed sentiment and potential disappointment in AWS growth pose risks to the stock.",https://ts2.tech/wp-content/uploads/2026/02/amazon-stock-price-today-amzn-edges-lower-before-earnings-as-aws-flags-power-delays-featured.jpg,TechStock²,General,TechStock²,"[{'topic': 'earnings', 'relevance_score': '0.926088'}, {'topic': 'financial_markets', 'relevance_score': '0.944721'}, {'topic': 'technology', 'relevance_score': '0.813196'}, {'topic': 'retail_wholesale', 'relevance_score': '0.732001'}, {'topic': 'economy_macro', 'relevance_score': '0.629280'}]",-0.173838,Somewhat-Bearish,"[{'ticker': 'AMZN', 'relevance_score': '1.000000', 'ticker_sentiment_score': '-0.235575', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'GOOG', 'relevance_score': '0.647211', 'ticker_sentiment_score': '-0.141470', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOGL', 'relevance_score': '0.624745', 'ticker_sentiment_score': '-0.128531', 'ticker_sentiment_label': 'Neutral'}]"
GOOG stock price drops as Alphabet earnings loom and DOJ appeal adds fresh antitrust risk,https://ts2.tech/en/goog-stock-price-drops-as-alphabet-earnings-loom-and-doj-appeal-adds-fresh-antitrust-risk/,20260204T152740,['Khadija Saeed'],"Alphabet Inc.'s stock (GOOG) dropped ahead of its Q4 earnings report, with investors concerned about the impact of the latest AI surge on software and data-analytics stocks, alongside a fresh antitrust appeal from the U.S. government. The company's earnings call is expected to focus on AI deployments and data center spending, with analysts anticipating EPS near $2.63 on revenue of roughly $111.3 billion. Concerns also stem from a recent judge's ruling on Google's monopoly in search, which will be appealed by the DOJ, adding to market jitters.",https://ts2.tech/wp-content/uploads/2026/02/goog-stock-price-drops-as-alphabet-earnings-loom-and-doj-appeal-adds-fresh-antitrust-risk-featured.jpg,TechStock²,General,TechStock²,"[{'topic': 'earnings', 'relevance_score': '0.924130'}, {'topic': 'financial_markets', 'relevance_score': '0.903270'}, {'topic': 'technology', 'relevance_score': '0.847919'}, {'topic': 'economy_macro', 'relevance_score': '0.620552'}]",-0.231707,Somewhat-Bearish,"[{'ticker': 'GOOG', 'relevance_score': '1.000000', 'ticker_sentiment_score': '-0.400180', 'ticker_sentiment_label': 'Bearish'}, {'ticker': 'GOOGL', 'relevance_score': '0.873633', 'ticker_sentiment_score': '-0.418295', 'ticker_sentiment_label': 'Bearish'}, {'ticker': 'NVDA', 'relevance_score': '0.614044', 'ticker_sentiment_score': '0.109149', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.580801', 'ticker_sentiment_score': '-0.147227', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.566437', 'ticker_sentiment_score': '-0.261223', 'ticker_sentiment_label': 'Somewhat-Bearish'}]"
The Sound of Money: How Spotify Turned Audio Into Profit Power,https://finviz.com/news/299307/the-sound-of-money-how-spotify-turned-audio-into-profit-power,20260204T145954,['Jeffrey Neal Johnson'],"Spotify (NYSE: SPOT) is proving to be a dominant force in the audio entertainment sector, successfully decoupling its financial performance from the struggles of video streaming services. While its stock has seen a recent dip, Spotify's shift to a variable-cost model, expanding margins, and strategic bundling of music, podcasts, and audiobooks are driving strong profitability. The company's unique position as a utility, coupled with minimal churn after price increases and a savvy approach to video content through partnerships, indicates a robust long-term growth trajectory amidst short-term market fluctuations.",https://www.marketbeat.com/logos/articles/med_20260203125620_the-sound-of-money-how-spotify-turned-audio-into-p.png,Finviz,General,Finviz,"[{'topic': 'earnings', 'relevance_score': '0.904896'}, {'topic': 'financial_markets', 'relevance_score': '0.809972'}, {'topic': 'technology', 'relevance_score': '0.711538'}]",0.187617,Somewhat-Bullish,"[{'ticker': 'SPOT', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.434889', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.714747', 'ticker_sentiment_score': '0.138723', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NFLX', 'relevance_score': '0.605753', 'ticker_sentiment_score': '0.132579', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DIS', 'relevance_score': '0.603381', 'ticker_sentiment_score': '0.108242', 'ticker_sentiment_label': 'Neutral'}]"
Alphabet Q4 2025 preview. Is the pace of AI monetization sustainable?,https://www.xtb.com/int/market-analysis/news-and-research/alphabet-q4-2025-preview-is-the-pace-of-ai-monetization-sustainable,20260204T144116,[],"This article previews Alphabet's Q4 2025 earnings, focusing on whether the company can maintain its AI monetization pace and cloud growth. Key areas of investor scrutiny include the efficacy of AI products like Gemini, the sustained expansion of Google Cloud and YouTube, and the management of rising infrastructure costs. The report emphasizes that the upcoming results will test the quality and sustainability of Alphabet's strategic investments in AI and cloud computing against high market expectations.",https://xtb.scdn5.secure.raxcdn.com/postTopImage/0104/15/5d6cdecc-27a3-4494-8e3c-8980ed05788a/postTopImage_front/google.png,XTB.com,General,XTB.com,"[{'topic': 'earnings', 'relevance_score': '0.900598'}, {'topic': 'technology', 'relevance_score': '0.812399'}, {'topic': 'financial_markets', 'relevance_score': '0.701761'}]",0.173594,Somewhat-Bullish,"[{'ticker': 'GOOGL', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.295037', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GOOG', 'relevance_score': '0.734430', 'ticker_sentiment_score': '0.286212', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MSFT', 'relevance_score': '0.638139', 'ticker_sentiment_score': '0.133752', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.562262', 'ticker_sentiment_score': '0.142569', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.578433', 'ticker_sentiment_score': '0.099562', 'ticker_sentiment_label': 'Neutral'}]"
Will Amazon's Q4 Earnings Benefit From Healthy AWS Momentum?,https://www.tradingview.com/news/zacks:cb0c28fc3094b:0-will-amazon-s-q4-earnings-benefit-from-healthy-aws-momentum/,20260204T142700,[],"Amazon's upcoming Q4 2025 earnings are expected to be positively impacted by the strong performance of its cloud service, Amazon Web Services (AWS). AWS is projected to report $35.02 billion in sales, indicating significant year-over-year growth, driven by strategic initiatives like Project Rainier and product innovations from the re:Invent conference, including new AI chips and processors. The company also boasts a growing backlog and increasing power capacity, signaling sustained demand and future revenue visibility.",,TradingView,General,TradingView,"[{'topic': 'earnings', 'relevance_score': '0.907612'}, {'topic': 'technology', 'relevance_score': '0.820375'}]",0.022108,Neutral,"[{'ticker': 'AMZN', 'relevance_score': '0.328344', 'ticker_sentiment_score': '0.044924', 'ticker_sentiment_label': 'Neutral'}]"
"Penserra Capital Management LLC Purchases 313,008 Shares of IonQ, Inc. $IONQ",https://www.marketbeat.com/instant-alerts/filing-penserra-capital-management-llc-purchases-313008-shares-of-ionq-inc-ionq-2026-02-04/,20260204T135829,['MarketBeat'],"Penserra Capital Management LLC has significantly increased its stake in IonQ, Inc. by purchasing an additional 313,008 shares, bringing its total ownership to 800,141 shares valued at approximately $49.2 million. The quantum computing company holds a consensus ""Moderate Buy"" rating from analysts with an average price target of $75.91, though its latest quarterly earnings significantly missed expectations despite strong revenue growth. Insider selling has also been noted, with executives reducing their holdings in recent months.",https://www.marketbeat.com/logos/ionq-inc-logo-1200x675.png?v=20211203111404,MarketBeat,General,MarketBeat,"[{'topic': 'earnings', 'relevance_score': '0.934853'}, {'topic': 'financial_markets', 'relevance_score': '0.807206'}, {'topic': 'technology', 'relevance_score': '0.731707'}, {'topic': 'finance', 'relevance_score': '0.607147'}]",0.165559,Somewhat-Bullish,"[{'ticker': 'IONQ', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.228199', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.601096', 'ticker_sentiment_score': '0.148837', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MSFT', 'relevance_score': '0.621355', 'ticker_sentiment_score': '0.122716', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOG', 'relevance_score': '0.647115', 'ticker_sentiment_score': '0.135049', 'ticker_sentiment_label': 'Neutral'}]"
Hasbro and Amazon MGM Studios Join Forces to Launch New Voltron Movie Toys,https://www.businesswire.com/news/home/20260204272079/en/Hasbro-and-Amazon-MGM-Studios-Join-Forces-to-Launch-New-Voltron-Movie-Toys,20260204T132827,[],"Hasbro has announced a new licensing collaboration with Amazon MGM Studios to produce action figures, toys, and roleplay items for the upcoming live-action Voltron movie. This partnership aims to leverage Hasbro's experience with iconic 80s brands to strengthen the Voltron franchise and engage both longtime fans and new audiences. The film, directed by Rawson Marshall Thurber, will feature a cast including Henry Cavill, Sterling K. Brown, Alba Baptista, and Rita Ora.",https://mms.businesswire.com/media/20260204272079/en/835320/4/Hasbro_4c_noR_002.jpg,Business Wire,General,Business Wire,"[{'topic': 'retail_wholesale', 'relevance_score': '0.849229'}, {'topic': 'finance', 'relevance_score': '0.629955'}]",0.237409,Somewhat-Bullish,"[{'ticker': 'HAS', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.337804', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.734006', 'ticker_sentiment_score': '0.238186', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MGM', 'relevance_score': '0.632729', 'ticker_sentiment_score': '0.119219', 'ticker_sentiment_label': 'Neutral'}]"
"Fiber, cloud and satellites: AT&T and Amazon team up on US connectivity",https://www.stocktitan.net/news/T/at-t-aws-and-amazon-leo-collaborate-to-accelerate-modernization-of-spbrgpbgbygt.html,20260204T130305,[],"AT&T, Amazon Web Services (AWS), and Amazon Leo are collaborating to modernize the connectivity infrastructure in the United States. This partnership involves AT&T migrating its workloads to AWS, connecting AWS data centers with high-capacity fiber, and utilizing Amazon Leo's low Earth orbit satellites to expand AT&T's network capabilities. The goal is to create a more resilient, adaptive, and future-ready connectivity solution, leveraging AT&T's fiber network with AWS's cloud and AI expertise to deliver fixed broadband services to businesses.",,Stock Titan,General,Stock Titan,"[{'topic': 'technology', 'relevance_score': '1.000000'}]",0.443789,Bullish,"[{'ticker': 'T', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.411755', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.824736', 'ticker_sentiment_score': '0.438461', 'ticker_sentiment_label': 'Bullish'}]"
New Voltron movie is getting toys: Hasbro tapped by Amazon MGM,https://www.stocktitan.net/news/HAS/hasbro-and-amazon-mgm-studios-join-forces-to-launch-new-voltron-gf3fvso9uoiw.html,20260204T130239,[],"Hasbro has announced a new licensing collaboration with Amazon MGM Studios to produce action figures, toys, and roleplay items for the highly anticipated live-action Voltron movie. This partnership aims to leverage Hasbro's experience with legacy franchises to expand Voltron's reach and engage both existing and new fans. The upcoming film, directed by Rawson Marshall Thurber, will feature a cast including Henry Cavill and Sterling K. Brown.",,Stock Titan,General,Stock Titan,"[{'topic': 'retail_wholesale', 'relevance_score': '0.920069'}, {'topic': 'finance', 'relevance_score': '0.723332'}]",0.329102,Somewhat-Bullish,"[{'ticker': 'HAS', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.336851', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.741106', 'ticker_sentiment_score': '0.345174', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"Amazon.com's (AMZN) 2026 Could Mark an AI Script Flip, Evercore Says",https://finviz.com/news/298972/amazoncoms-amzn-2026-could-mark-an-ai-script-flip-evercore-says,20260204T121900,['Ghazal Ahmed'],"Evercore ISI analyst Mark Mahaney reiterated an Outperform rating for Amazon (AMZN) with a $335.00 price target, predicting a shift from an AI laggard to an AI winner by 2026. Despite softer Amazon-specific sales indicators, Evercore ISI anticipates Amazon will meet Q4 revenue expectations of $211 billion and operating income of $24.6 billion, highlighting potential acceleration in revenue growth and operating margin expansion in 2026. The firm emphasizes key investor focus areas including AWS growth acceleration, retail unit-economics, advertising growth durability, and updated capital spending guidance.",https://d2gr5kl7dt2z3t.cloudfront.net/blog/wp-content/uploads/2017/01/20014104/56055173_ml.jpg,Finviz,General,Finviz,"[{'topic': 'earnings', 'relevance_score': '0.911215'}, {'topic': 'technology', 'relevance_score': '0.808114'}, {'topic': 'financial_markets', 'relevance_score': '0.704312'}, {'topic': 'retail_wholesale', 'relevance_score': '0.646212'}]",0.301474,Somewhat-Bullish,"[{'ticker': 'AMZN', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.300216', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Why International Stocks May Win Gold Again in 2026,https://www.morningstar.com/stocks/why-international-stocks-may-win-gold-again-2026,20260204T115951,['Dan Lefkovitz'],"International stocks meaningfully outperformed US stocks in 2025, a trend that continued into early 2026, leading to significant inflows into international-equity funds. This shift is attributed to factors like Trump's trade policies, an improved macroeconomic backdrop in Europe, corporate governance reforms in Japan, and global AI beneficiaries. While skeptics note the historical dominance of US markets, valuation-driven investors see international markets as a reversion to the mean, offering attractive opportunities due to formerly suppressed valuations and the cyclical nature of market leadership.",https://morningstar-morningstar-prod.web.arc-cdn.net/resizer/JYzmwCYqnN8HkKpL9_IpNUKtsx0=/2000x2000/author-service-images-prod-us-east-1.publishing.aws.arc.pub/morningstar/033528a9-55cc-40aa-90a9-8d2d98697cf5.jpg,Morningstar,General,Morningstar,"[{'topic': 'financial_markets', 'relevance_score': '0.914577'}, {'topic': 'economy_macro', 'relevance_score': '0.830433'}]",0.159195,Somewhat-Bullish,"[{'ticker': 'MORN', 'relevance_score': '0.931076', 'ticker_sentiment_score': '0.209977', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'NFLX', 'relevance_score': '0.630200', 'ticker_sentiment_score': '0.131263', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOGL', 'relevance_score': '0.645179', 'ticker_sentiment_score': '0.121625', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.625859', 'ticker_sentiment_score': '0.112277', 'ticker_sentiment_label': 'Neutral'}]"
Analysts Offer Insights on Consumer Cyclical Companies: Restaurant Brands International (QSR) and Amazon (AMZN),https://www.theglobeandmail.com/investing/markets/stocks/AMZN/pressreleases/16214/analysts-offer-insights-on-consumer-cyclical-companies-restaurant-brands-international-qsr-and-amazon-amzn/,20260204T115850,['Tipranks'],"Two analysts have issued bullish ratings for companies in the Consumer Cyclical sector. Dennis Geiger from UBS maintained a Buy rating on Restaurant Brands International (QSR) with an $85.00 price target, seeing a 17.3% upside. Brian Pitz from BMO Capital maintained a Buy rating on Amazon (AMZN) with a $304.00 price target, suggesting a 24.7% upside.",,The Globe and Mail,General,The Globe and Mail,"[{'topic': 'financial_markets', 'relevance_score': '0.944460'}, {'topic': 'retail_wholesale', 'relevance_score': '0.739398'}]",0.466013,Bullish,"[{'ticker': 'QSR', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.480112', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.885204', 'ticker_sentiment_score': '0.509653', 'ticker_sentiment_label': 'Bullish'}]"
