title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker_sentiment
"Alphabet, Qualcomm, Arm Holdings, Broadcom And Snap: Why These 5 Stocks Are On Investors' Radars Today",https://www.benzinga.com/news/26/02/50400234/alphabet-qualcomm-arm-holdings-broadcom-and-snap-why-these-5-stocks-are-on-investors-radars-today,20260205T013149,['Shivdeep Dhaliwal'],"Major U.S. indices had a mixed close, with Dow Jones up and S&P 500 and Nasdaq down. This article highlights five stocks—Alphabet, Qualcomm, Arm Holdings, Broadcom, and Snap—that captured investor attention due to their recent earnings reports, stock performance, and guidance, particularly concerning AI-driven growth and capital expenditures. Alphabet and Snap saw post-market appreciation due to strong earnings, while Qualcomm and Arm Holdings experienced declines despite beating expectations, largely due to cautious guidance or high investor expectations. Broadcom also surged on Alphabet's increased AI spending outlook.",https://cdn.benzinga.com/files/images/story/2026/02/04/Chart-Trading---Stock-Exchange---Economy.jpeg?quality=85&auto=webp&width=850,Benzinga,General,Benzinga,"[{'topic': 'earnings', 'relevance_score': '0.930836'}, {'topic': 'financial_markets', 'relevance_score': '0.924304'}, {'topic': 'technology', 'relevance_score': '0.815650'}]",-0.13257,Neutral,"[{'ticker': 'GOOGL', 'relevance_score': '1.000000', 'ticker_sentiment_score': '-0.212213', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'GOOG', 'relevance_score': '0.968789', 'ticker_sentiment_score': '-0.235343', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'AVGO', 'relevance_score': '0.949234', 'ticker_sentiment_score': '0.326070', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'QCOM', 'relevance_score': '0.846764', 'ticker_sentiment_score': '-0.343886', 'ticker_sentiment_label': 'Somewhat-Bearish'}]"
IAC Q4 Deep Dive: Digital Revenue Resilience Amid Margin Pressures and Strategic Shifts,https://finviz.com/news/300112/iac-q4-deep-dive-digital-revenue-resilience-amid-margin-pressures-and-strategic-shifts,20260205T005827,['Radek Strnad'],"IAC reported mixed Q4 CY2025 results, exceeding revenue expectations but falling significantly short on non-GAAP profit, which management attributed to declines in traditional web traffic and AI's impact on digital publishing. The company is focusing on strategic shifts towards diversified, off-platform revenue streams, direct-to-consumer channels, and product innovation to combat industry headwinds and prepare for future growth. Litigation expenses related to Google ad tech and ongoing cost management efforts are also highlighted as influencing future margins and strategy.",https://news-assets.stockstory.org/cover-images/_1400x700_crop_center-center_none/iac-cover-image-c7f69870edc2_2025-03-11-193056_ykfx.jpeg,Finviz,General,Finviz,"[{'topic': 'earnings', 'relevance_score': '0.937001'}, {'topic': 'financial_markets', 'relevance_score': '0.826094'}, {'topic': 'technology', 'relevance_score': '0.708016'}]",-0.110695,Neutral,"[{'ticker': 'IACVV', 'relevance_score': '0.336923', 'ticker_sentiment_score': '0.005244', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOG', 'relevance_score': '0.601055', 'ticker_sentiment_score': '-0.136375', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOGL', 'relevance_score': '0.600992', 'ticker_sentiment_score': '-0.102584', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WBD', 'relevance_score': '0.641987', 'ticker_sentiment_score': '-0.148390', 'ticker_sentiment_label': 'Neutral'}]"
"Eagle Point sells acres commercial realty (ACR) stock worth $118,216",https://www.investing.com/news/insider-trading-news/eagle-point-sells-acres-commercial-realty-acr-stock-worth-118216-93CH-4486349,20260205T001128,['Investing.com'],"Eagle Point Credit Management LLC, a significant owner in ACRES Commercial Realty Corp (NASDAQ:ACR), has sold preferred stock totaling $118,216 across different transactions between February 2nd and February 4th, 2026. The sales involved both Series D and Series C preferred stocks at varying prices. Despite these sales, Eagle Point still retains substantial holdings in both preferred and common stock of ACRES Commercial Realty Corp.",https://i-invdn-com.investing.com/news/World_News_8_800x533_L_1420026210.jpg,Investing.com,General,Investing.com,"[{'topic': 'financial_markets', 'relevance_score': '0.902403'}, {'topic': 'real_estate', 'relevance_score': '0.849485'}]",-0.23702,Somewhat-Bearish,"[{'ticker': 'ACR-P-D', 'relevance_score': '0.340842', 'ticker_sentiment_score': '0.049410', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMD', 'relevance_score': '0.557392', 'ticker_sentiment_score': '-0.338802', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'NVDA', 'relevance_score': '0.563891', 'ticker_sentiment_score': '-0.343580', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'TSLA', 'relevance_score': '0.540528', 'ticker_sentiment_score': '-0.332394', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'GOOGL', 'relevance_score': '0.558526', 'ticker_sentiment_score': '-0.133789', 'ticker_sentiment_label': 'Neutral'}]"
Radware Unveils Agentic AI Protection Solution to Shield Enterprises from New Agentic Threats,https://itwire.com/business-it-news/data/radware-unveils-agentic-ai-protection-solution-to-shield-enterprises-from-new-agentic-threats.html,20260205T000009,['Radware'],"Radware has launched its Agentic AI Protection Solution, expanding its platform into the AI security market. This solution is designed to protect autonomous AI agents from new threats like direct and indirect prompt injection attacks, tool abuse, and unauthorized data access. It leverages proprietary behavioral analysis to identify malicious intent in real-time, distinguishing it from traditional software-based guardrails, and comes after Radware's discovery of the ""ZombieAgent"" vulnerability.",https://itwire.com/media/k2/items/cache/52b58c33d042771b986892b8475e1ff3_M.jpg,iTWire,General,iTWire,"[{'topic': 'technology', 'relevance_score': '0.948053'}]",0.245978,Somewhat-Bullish,"[{'ticker': 'RDWR', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.493527', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'MSFT', 'relevance_score': '0.604343', 'ticker_sentiment_score': '0.215392', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GOOGL', 'relevance_score': '0.596734', 'ticker_sentiment_score': '0.145554', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.554021', 'ticker_sentiment_score': '0.146570', 'ticker_sentiment_label': 'Neutral'}]"
Thomas Indelicarto Sells 498 Shares of VeriSign (NASDAQ:VRSN) Stock,https://www.marketbeat.com/instant-alerts/thomas-indelicarto-sells-498-shares-of-verisign-nasdaqvrsn-stock-2026-02-04/,20260204T234327,['MarketBeat'],"VeriSign EVP Thomas Indelicarto recently sold 498 shares of the company's stock, valued at over $124,000, reducing his stake by 1.63%. Despite the sale, Indelicarto still owns over 30,000 shares worth approximately $7.5 million. The stock is currently trading around $240.96, with analysts giving it a consensus ""Hold"" rating and an average price target of $298.",https://www.marketbeat.com/logos/verisign-inc-logo-1200x675.png,MarketBeat,General,MarketBeat,"[{'topic': 'earnings', 'relevance_score': '0.805651'}, {'topic': 'financial_markets', 'relevance_score': '0.918558'}, {'topic': 'technology', 'relevance_score': '0.747163'}]",0.046005,Neutral,"[{'ticker': 'VRSN', 'relevance_score': '1.000000', 'ticker_sentiment_score': '-0.190550', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'GOOGL', 'relevance_score': '0.570989', 'ticker_sentiment_score': '0.134694', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.585260', 'ticker_sentiment_score': '0.135352', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NOW', 'relevance_score': '0.558777', 'ticker_sentiment_score': '0.130470', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSN', 'relevance_score': '0.556736', 'ticker_sentiment_score': '0.114071', 'ticker_sentiment_label': 'Neutral'}]"
Earnings call transcript: NETGEAR beats Q4 2025 forecasts with robust growth,https://www.investing.com/news/transcripts/earnings-call-transcript-netgear-beats-q4-2025-forecasts-with-robust-growth-93CH-4486316,20260204T232909,['Investing.com'],"NETGEAR (NTGR) reported robust Q4 2025 earnings, significantly exceeding EPS and revenue forecasts, primarily driven by strong enterprise segment growth. Despite these positive results and achieving its first non-GAAP operating profit since 2021, the company's stock dipped in after-hours trading. NETGEAR provided Q1 2026 guidance, forecasting net revenues between $145 million and $160 million, and acknowledged potential challenges from escalating memory supply constraints, especially impacting its consumer business in the second half of 2026.",https://i-invdn-com.investing.com/news/world_news_2_69x52._800x533_L_1419494365.jpg,Investing.com,General,Investing.com,"[{'topic': 'earnings', 'relevance_score': '0.929512'}, {'topic': 'technology', 'relevance_score': '0.837981'}]",0.088737,Neutral,"[{'ticker': 'NTGR', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.293239', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MU', 'relevance_score': '0.673358', 'ticker_sentiment_score': '-0.331421', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'GOOGL', 'relevance_score': '0.638000', 'ticker_sentiment_score': '0.122370', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOG', 'relevance_score': '0.631100', 'ticker_sentiment_score': '0.111945', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MSFT', 'relevance_score': '0.545216', 'ticker_sentiment_score': '0.161151', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Alphabet Results: Record Revenues and Investments Showcase the Company’s Dominance!,https://www.xtb.com/int/market-analysis/news-and-research/alphabet-results-record-revenues-and-investments-showcase-the-company-s-dominance,20260204T224927,[],"Alphabet reported strong Q4 2025 results with record revenues of $113.8 billion, a 14% year-over-year increase, and EPS of $2.82, exceeding market expectations. The company demonstrated significant growth in Google Services and Google Cloud, which saw a 48% increase in revenue. Alphabet also plans substantial capital expenditures for 2026, primarily focused on AI infrastructure and data centers, positioning itself for continued leadership in the digital economy.",https://xtb.scdn5.secure.raxcdn.com/postTopImage/0104/19/a46deec8-c74a-4adc-a8d2-cfe01060d01f/postTopImage_front/anders-jilden-sc5rkxlbjgg.jpg,XTB.com,General,XTB.com,"[{'topic': 'earnings', 'relevance_score': '0.909928'}, {'topic': 'technology', 'relevance_score': '0.824701'}, {'topic': 'financial_markets', 'relevance_score': '0.610657'}]",0.842083,Bullish,"[{'ticker': 'GOOGL', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.871111', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'GOOG', 'relevance_score': '0.933396', 'ticker_sentiment_score': '0.839352', 'ticker_sentiment_label': 'Bullish'}]"
Alphabet Inc. Reports Strong Q4 Financial Results,https://www.nasdaq.com/articles/alphabet-inc-reports-strong-q4-financial-results,20260204T224535,['RTTNews.com'],"Alphabet Inc. (GOOG) announced strong financial results for the fourth quarter and full year ended December 31, 2025. The company reported significant increases in total revenues and net income for both periods, with Q4 2025 revenues reaching $113.8 billion and full-year revenues growing to $402.8 billion. Despite increased operating expenses, net income for 2025 rose to $132.2 billion, resulting in an earnings per share of $10.81.",,Nasdaq,General,Nasdaq,"[{'topic': 'earnings', 'relevance_score': '0.921664'}, {'topic': 'technology', 'relevance_score': '0.842102'}, {'topic': 'financial_markets', 'relevance_score': '0.735560'}]",0.717404,Bullish,"[{'ticker': 'GOOGL', 'relevance_score': '0.962703', 'ticker_sentiment_score': '0.746253', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'GOOG', 'relevance_score': '0.922479', 'ticker_sentiment_score': '0.710991', 'ticker_sentiment_label': 'Bullish'}]"
Amcor Files Quarterly Form 10-Q for December 2025 Period,https://www.tipranks.com/news/company-announcements/amcor-files-quarterly-form-10-q-for-december-2025-period,20260204T223409,['TipRanks Australian Auto-Generated Newsdesk'],"Amcor plc has filed its Form 10-Q with the US SEC for the quarter ended December 31, 2025, providing an update on its financial and operational performance. This filing ensures regulatory compliance and transparency for global investors, given Amcor's dual listings on the NYSE and ASX. An analyst from TipRanks currently rates Amcor (AU:AMC) stock as a Buy with a A$75.00 price target.",https://blog.tipranks.com/wp-content/uploads/2023/06/Consumer-Cylical-6-750x406.jpg,TipRanks,General,TipRanks,"[{'topic': 'earnings', 'relevance_score': '0.922883'}, {'topic': 'financial_markets', 'relevance_score': '0.835174'}, {'topic': 'manufacturing', 'relevance_score': '0.642965'}]",0.344956,Somewhat-Bullish,"[{'ticker': 'AMCR', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.316011', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.635898', 'ticker_sentiment_score': '0.328298', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'NFLX', 'relevance_score': '0.625159', 'ticker_sentiment_score': '0.303495', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GOOGL', 'relevance_score': '0.602710', 'ticker_sentiment_score': '0.310045', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GOOG', 'relevance_score': '0.628039', 'ticker_sentiment_score': '0.308443', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Assessing Summit Therapeutics (SMMT) Valuation After FDA Acceptance Of Ivonescimab BLA,https://simplywall.st/stocks/us/pharmaceuticals-biotech/nasdaq-smmt/summit-therapeutics/news/assessing-summit-therapeutics-smmt-valuation-after-fda-accep,20260204T222949,['Simply Wall St'],"Summit Therapeutics (SMMT) recently had its Biologics License Application for ivonescimab accepted by the FDA, with a PDUFA action date set for November 14, 2026. Despite a high Price-to-Book ratio of 58.5x, suggesting overvaluation compared to industry peers, Simply Wall St's Discounted Cash Flow model indicates a significant undervaluation at $14.59 per share against an estimated future cash flow value of $213.88. Investors face a mixed signal from the market, with recent share price declines contrasting with long-term returns and a projected large discount based on future cash flow.",,Simply Wall Street,General,Simply Wall Street,"[{'topic': 'life_sciences', 'relevance_score': '0.938012'}, {'topic': 'financial_markets', 'relevance_score': '0.816992'}, {'topic': 'earnings', 'relevance_score': '0.742396'}]",-0.0791,Neutral,"[{'ticker': 'SMMT', 'relevance_score': '1.000000', 'ticker_sentiment_score': '-0.102961', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMD', 'relevance_score': '0.593434', 'ticker_sentiment_score': '-0.070043', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOGL', 'relevance_score': '0.587456', 'ticker_sentiment_score': '-0.060914', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.559401', 'ticker_sentiment_score': '-0.071078', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PYPL', 'relevance_score': '0.552575', 'ticker_sentiment_score': '-0.054637', 'ticker_sentiment_label': 'Neutral'}]"
Madison Asset Initiates MSA Safety Position,https://www.theglobeandmail.com/investing/markets/markets-news/motley/31204/madison-asset-initiates-msa-safety-position/,20260204T222841,['Motley Fool'],"Madison Asset Management, LLC acquired 568,244 shares of MSA Safety (NYSE:MSA) during the fourth quarter, establishing a new position valued at approximately $91 million. This investment accounts for 1% of the firm's assets under management. MSA Safety is a provider of advanced safety solutions for high-risk industries, and investors are awaiting its fourth-quarter results and 2026 outlook on February 11.",,The Globe and Mail,General,The Globe and Mail,"[{'topic': 'financial_markets', 'relevance_score': '0.915342'}, {'topic': 'finance', 'relevance_score': '0.712599'}, {'topic': 'manufacturing', 'relevance_score': '0.620871'}]",0.111098,Neutral,"[{'ticker': 'MSA', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.175619', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'ACGL', 'relevance_score': '0.631648', 'ticker_sentiment_score': '0.058616', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ROST', 'relevance_score': '0.630217', 'ticker_sentiment_score': '0.050952', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PCAR', 'relevance_score': '0.602119', 'ticker_sentiment_score': '0.053994', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOGL', 'relevance_score': '0.634811', 'ticker_sentiment_score': '0.080968', 'ticker_sentiment_label': 'Neutral'}]"
Centerpoint Energy stock hits 52-week high at 40.56 USD By Investing.com,https://ca.investing.com/news/company-news/centerpoint-energy-stock-hits-52week-high-at-4056-usd-93CH-4438138,20260204T222743,['Investing.com'],"Centerpoint Energy (CNP) stock recently hit a 52-week high of $40.56, demonstrating strong performance with a 28.02% total return over the past year. The utility company has a market capitalization of $26.34 billion and a history of 56 consecutive years of dividend payments, currently yielding 2.29%. Recent analyst upgrades from BMO Capital and KeyBanc reflect confidence in the company's fundamentals and future earnings potential, positioning it as a stable investment.",https://i-invdn-com.investing.com/news/world_news_2_69x52._800x533_L_1419494365.jpg,Investing.com Canada,General,Investing.com Canada,"[{'topic': 'financial_markets', 'relevance_score': '0.918332'}, {'topic': 'earnings', 'relevance_score': '0.807536'}, {'topic': 'energy_transportation', 'relevance_score': '0.741194'}]",0.200168,Somewhat-Bullish,"[{'ticker': 'CNP', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.458037', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AMD', 'relevance_score': '0.602036', 'ticker_sentiment_score': '0.115794', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'UBER', 'relevance_score': '0.643032', 'ticker_sentiment_score': '0.129839', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'LLY', 'relevance_score': '0.628304', 'ticker_sentiment_score': '0.104563', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOGL', 'relevance_score': '0.621062', 'ticker_sentiment_score': '0.103760', 'ticker_sentiment_label': 'Neutral'}]"
Q4 earnings call: Remarks from our CEO,https://blog.google/company-news/inside-google/message-ceo/alphabet-earnings-q4-2025/,20260204T222729,['Sundar Pichai'],"Sundar Pichai, CEO of Google and Alphabet, delivered remarks on the company's Q4 2025 earnings call, highlighting a ""tremendous quarter"" with Alphabet's annual revenues exceeding $400 billion for the first time. He emphasized the significant impact of Gemini 3, driving momentum and business results across Search, Cloud, YouTube, and Waymo, and detailed the company's full-stack AI approach and future CapEx investments. Pichai also noted strong growth in Cloud, YouTube subscriptions, and increased engagement with AI-powered features across Google products.",https://storage.googleapis.com/gweb-uniblog-publish-prod/images/SundarPichai_2x.max-208x156.format-webp.webp,blog.google,General,blog.google,"[{'topic': 'earnings', 'relevance_score': '0.935022'}, {'topic': 'technology', 'relevance_score': '0.830696'}]",0.021757,Neutral,"[{'ticker': 'GOOGL', 'relevance_score': '0.317297', 'ticker_sentiment_score': '0.018757', 'ticker_sentiment_label': 'Neutral'}]"
Earnings call transcript: Alphabet Q4 2025 highlights strong earnings beat,https://www.investing.com/news/transcripts/earnings-call-transcript-alphabet-q4-2025-highlights-strong-earnings-beat-93CH-4486264,20260204T222728,['Investing.com'],"Alphabet Inc. (GOOG) delivered strong financial results for Q4 2025, beating analyst expectations with an EPS of $2.82 and revenue of $113.8 billion. The company saw an 18% increase in revenue year-over-year, surpassed $400 billion in annual revenue for the first time, and plans significant AI investments with anticipated 2026 CapEx between $175 billion-$185 billion. Key growth drivers included advancements in AI, increased demand for enterprise AI solutions, strong performance in Search, YouTube subscriptions, and Google Cloud, with the stock rising 0.97% in after-hours trading.",https://i-invdn-com.investing.com/news/world_news_2_69x52._800x533_L_1419494365.jpg,Investing.com,General,Investing.com,"[{'topic': 'earnings', 'relevance_score': '0.901099'}, {'topic': 'technology', 'relevance_score': '0.816745'}, {'topic': 'financial_markets', 'relevance_score': '0.738210'}, {'topic': 'economy_macro', 'relevance_score': '0.603034'}, {'topic': 'finance', 'relevance_score': '0.646191'}]",0.364931,Bullish,"[{'ticker': 'GOOG', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.509046', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'GOOGL', 'relevance_score': '0.802867', 'ticker_sentiment_score': '0.476625', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.631257', 'ticker_sentiment_score': '0.306412', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'NVDA', 'relevance_score': '0.610451', 'ticker_sentiment_score': '0.266990', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMGN', 'relevance_score': '0.549357', 'ticker_sentiment_score': '0.190748', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Allegion raises quarterly dividend by 8% to $0.55 per share,https://www.investing.com/news/company-news/allegion-raises-quarterly-dividend-by-8-to-055-per-share-93CH-4486161,20260204T221309,['Investing.com'],"Allegion plc announced an 8% increase in its quarterly dividend to $0.55 per ordinary share, marking its 12th consecutive annual dividend hike. The dividend is payable on March 31, 2026, to shareholders of record on March 13, 2026. This financial update follows an earlier dividend announcement of $0.51 for late 2025 and coincides with product line advancements, including enhancements to the LCN Senior Swing automatic door operator series with new AdaptivIQ technology.",https://i-invdn-com.investing.com/news/world_news_2_69x52._800x533_L_1419494365.jpg,Investing.com,General,Investing.com,"[{'topic': 'earnings', 'relevance_score': '0.945711'}, {'topic': 'finance', 'relevance_score': '0.701508'}, {'topic': 'manufacturing', 'relevance_score': '0.620270'}]",-0.027428,Neutral,"[{'ticker': 'ALLE', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.738138', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AMD', 'relevance_score': '0.597879', 'ticker_sentiment_score': '-0.386680', 'ticker_sentiment_label': 'Bearish'}, {'ticker': 'AAPL', 'relevance_score': '0.574641', 'ticker_sentiment_score': '0.312240', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'NVDA', 'relevance_score': '0.597355', 'ticker_sentiment_score': '-0.384156', 'ticker_sentiment_label': 'Bearish'}, {'ticker': 'GOOGL', 'relevance_score': '0.602429', 'ticker_sentiment_score': '-0.268104', 'ticker_sentiment_label': 'Somewhat-Bearish'}]"
Enact Holdings Inc stock hits all-time high at 42.15 USD,https://www.investing.com/news/company-news/enact-holdings-inc-stock-hits-alltime-high-at-4215-usd-93CH-4485177,20260204T215932,['Investing.com'],"Enact Holdings Inc (ACT) stock reached an all-time high of $42.15, reflecting a 22.72% increase over the past year. The company boasts a market capitalization of $5.82 billion, a P/E ratio of 9.22, and strong financial health, with diluted EPS of $4.36, positioning it as potentially undervalued. Despite a recent revenue miss, the mortgage insurance provider surpassed EPS forecasts for Q4 2025, signaling mixed but generally positive performance.",https://i-invdn-com.investing.com/news/world_news_2_69x52._800x533_L_1419494365.jpg,Investing.com,General,Investing.com,"[{'topic': 'earnings', 'relevance_score': '0.805862'}, {'topic': 'financial_markets', 'relevance_score': '0.925849'}]",0.069041,Neutral,"[{'ticker': 'ACT', 'relevance_score': '0.995818', 'ticker_sentiment_score': '0.423953', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'NFLX', 'relevance_score': '0.594622', 'ticker_sentiment_score': '0.060982', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.595452', 'ticker_sentiment_score': '0.111204', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOGL', 'relevance_score': '0.588359', 'ticker_sentiment_score': '-0.141243', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.591169', 'ticker_sentiment_score': '-0.161333', 'ticker_sentiment_label': 'Somewhat-Bearish'}]"
IAC Inc (IAC) Q4 2025 Earnings Call Highlights: Strong Digital Revenue Growth Amid AI Disruptions By GuruFocus,https://ca.investing.com/news/company-news/iac-inc-iac-q4-2025-earnings-call-highlights-strong-digital-revenue-growth-amid-ai-disruptions-4438874,20260204T215827,['GuruFocus'],"IAC Inc. (NASDAQ:IAC) reported strong Q4 2025 results with a 14% growth in digital revenue, driven by advertising, performance marketing, and licensing, despite facing challenges from AI disruptions and declining print revenue. The company is diversifying its reach beyond Google search and is actively investing in new products, buying back shares, and increasing its stake in MGM. Key discussions during the earnings call highlighted strategic shifts towards direct audience engagement, M&A interests, and ongoing litigation with Google, with a decision to stop providing quarterly guidance to focus on long-term value creation.",https://i-invdn-com.investing.com/news/google_2_800x533_L_1411373488.jpg,Investing.com Canada,General,Investing.com Canada,"[{'topic': 'earnings', 'relevance_score': '0.939358'}, {'topic': 'technology', 'relevance_score': '0.849202'}, {'topic': 'financial_markets', 'relevance_score': '0.741135'}, {'topic': 'mergers_and_acquisitions', 'relevance_score': '0.630107'}]",0.015974,Neutral,"[{'ticker': 'IACVV', 'relevance_score': '0.338559', 'ticker_sentiment_score': '0.021947', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MGM', 'relevance_score': '0.700974', 'ticker_sentiment_score': '0.327531', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GOOGL', 'relevance_score': '0.617426', 'ticker_sentiment_score': '-0.329015', 'ticker_sentiment_label': 'Somewhat-Bearish'}]"
CME Group Inc (CME) Q4 2025 Earnings Call Highlights: Record Revenues and Strategic Expansions ... By GuruFocus,https://ca.investing.com/news/company-news/cme-group-inc-cme-q4-2025-earnings-call-highlights-record-revenues-and-strategic-expansions--4438863,20260204T212741,['GuruFocus'],"CME Group Inc reported record revenues of $6.5 billion for 2025, a 6% increase from the previous year, achieving its fifth consecutive year of record volume with a 6% rise in average daily volume. The company saw significant growth in cryptocurrency trading, expanded its retail footprint with new event contracts, and received SEC approval for CME Securities Clearing. Despite these achievements, CME Group faces challenges related to market volatility, regulatory uncertainties for prediction markets, pressure to adjust transaction fees, and complexities associated with tokenized collateral and SEC approval for cross-margining for client accounts.",https://i-invdn-com.investing.com/news/oil_2_800x533_L_1412692774.jpg,Investing.com Canada,General,Investing.com Canada,"[{'topic': 'earnings', 'relevance_score': '0.934243'}, {'topic': 'financial_markets', 'relevance_score': '0.839643'}, {'topic': 'finance', 'relevance_score': '0.749209'}, {'topic': 'blockchain', 'relevance_score': '0.632260'}]",0.202042,Somewhat-Bullish,"[{'ticker': 'CME', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.417958', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'GOOG', 'relevance_score': '0.640143', 'ticker_sentiment_score': '0.116009', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOGL', 'relevance_score': '0.639135', 'ticker_sentiment_score': '0.127811', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GE', 'relevance_score': '0.573862', 'ticker_sentiment_score': '0.123339', 'ticker_sentiment_label': 'Neutral'}]"
12 Communication Services Stocks Moving In Wednesday's After-Market Session,https://www.benzinga.com/insights/movers/26/02/50393620/12-communication-services-stocks-moving-in-wednesdays-after-market-session,20260204T205853,"['Benzinga Insights', 'Benzinga Staff Writer']","This article lists 12 Communication Services stocks that experienced significant movement during Wednesday's after-market session. It highlights several gainers, including Cheer Holding (NASDAQ: CHR) and Thryv Holdings (NASDAQ: THRY), and losers such as Alphabet (NASDAQ: GOOGL) and GCL Global Holdings (NASDAQ: GCL). The price changes and market caps for each mentioned company are provided.",https://cdn.benzinga.com/files/images/story/2025/11/06/movers_1.jpg?quality=85&auto=webp&width=850,Benzinga,General,Benzinga,"[{'topic': 'earnings', 'relevance_score': '0.905857'}, {'topic': 'financial_markets', 'relevance_score': '0.827310'}]",0.047806,Neutral,"[{'ticker': 'CHR', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.486368', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'GOOGL', 'relevance_score': '0.905380', 'ticker_sentiment_score': '-0.445148', 'ticker_sentiment_label': 'Bearish'}]"
