title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker_sentiment
Morgan Stanley flags hyperscaler depreciation risk echoing Michael Burry concerns (XLK:NYSEARCA),https://seekingalpha.com/news/4546221-morgan-stanley-flags-hyperscaler-depreciation-risk-echoing-michael-burry-concerns,20260203T142736,['Sinchita Mitra'],"Morgan Stanley has identified a significant risk stemming from rising capital expenditures by hyperscalers, warning that this could lead to much higher depreciation charges than currently anticipated by consensus forecasts. This concern echoes earlier warnings made by short-seller Michael Burry. The issue suggests a potential overestimation of future profitability for companies heavily investing in cloud infrastructure.",https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1370479417/image_1370479417.jpg?io=getty-c-w630,Seeking Alpha,General,Seeking Alpha,"[{'topic': 'financial_markets', 'relevance_score': '0.929816'}, {'topic': 'technology', 'relevance_score': '0.803856'}, {'topic': 'earnings', 'relevance_score': '0.743100'}, {'topic': 'economy_macro', 'relevance_score': '0.633381'}]",-0.12299,Neutral,"[{'ticker': 'MS', 'relevance_score': '0.905290', 'ticker_sentiment_score': '0.327009', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GOOG', 'relevance_score': '0.726574', 'ticker_sentiment_score': '-0.228390', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'MSFT', 'relevance_score': '0.719880', 'ticker_sentiment_score': '-0.220159', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'ORCL', 'relevance_score': '0.605799', 'ticker_sentiment_score': '-0.218458', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'META', 'relevance_score': '0.617621', 'ticker_sentiment_score': '-0.224111', 'ticker_sentiment_label': 'Somewhat-Bearish'}]"
"Analysts Offer Insights on Communication Services Companies: Meta Platforms (META), Charter Communications (CHTR) and Comcast (CMCSA)",https://www.theglobeandmail.com/investing/markets/stocks/META/pressreleases/37378607/analysts-offer-insights-on-communication-services-companies-meta-platforms-meta-charter-communications-chtr-and-comcast-cmcsa/,20260203T125702,['Tipranks'],"Three analysts have provided bullish insights on communication services companies: Meta Platforms (META), Charter Communications (CHTR), and Comcast (CMCSA). Paul Chew from Phillip Securities maintained a Buy rating on Meta Platforms with a price target of $825.00, while Evercore ISI analyst Kutgun Maral maintained a Buy rating on Comcast with a price target of $35.00. The article highlights analyst consensus ratings and price targets for each company, indicating general optimism in the sector.",https://www.theglobeandmail.com/resizer/v2/ZFAZR3N2NRB7BIDYFW3J4QHNLQ.JPG?auth=ccc239c08b843c20c0844e728fd3a4efd507771eca2bac38f5bc55efe53a8657&width=300&height=200&quality=80&smart=true,The Globe and Mail,General,The Globe and Mail,"[{'topic': 'financial_markets', 'relevance_score': '0.940292'}, {'topic': 'technology', 'relevance_score': '0.838699'}, {'topic': 'earnings', 'relevance_score': '0.716131'}]",0.406106,Bullish,"[{'ticker': 'CHTR', 'relevance_score': '0.986107', 'ticker_sentiment_score': '0.423139', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'META', 'relevance_score': '0.888317', 'ticker_sentiment_score': '0.453811', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'CMCSA', 'relevance_score': '0.839714', 'ticker_sentiment_score': '0.299342', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"Analysts Offer Insights on Communication Services Companies: Meta Platforms (META), Charter Communications (CHTR) and Comcast (CMCSA)",https://www.theglobeandmail.com/investing/markets/stocks/META-Q/pressreleases/37378607/analysts-offer-insights-on-communication-services-companies-meta-platforms-meta-charter-communications-chtr-and-comcast-cmcsa/,20260203T123415,['Tipranks'],"Three analysts have provided bullish sentiments on Communication Services stocks: Meta Platforms (META), Charter Communications (CHTR), and Comcast (CMCSA). Paul Chew of Phillip Securities maintained a Buy rating on Meta Platforms with an $825.00 price target, while Evercore ISI's Kutgun Maral issued a Buy rating on Comcast with a $35.00 price target. The article highlights analyst consensus ratings and price targets for these companies, suggesting potential upsides.",https://www.theglobeandmail.com/resizer/v2/KVCQ3XPTIZC3JJ74X24FMOKNZU.jpg?auth=6b7150ec3565b9d318e289964862c22d133e47ed7d95f595e537cb2f906ae2ab&width=300&height=200&quality=80&smart=true,The Globe and Mail,General,The Globe and Mail,"[{'topic': 'financial_markets', 'relevance_score': '0.930589'}, {'topic': 'technology', 'relevance_score': '0.815839'}]",0.344541,Somewhat-Bullish,"[{'ticker': 'CHTR', 'relevance_score': '0.941720', 'ticker_sentiment_score': '0.343961', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'META', 'relevance_score': '0.861151', 'ticker_sentiment_score': '0.433999', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'CMCSA', 'relevance_score': '0.821869', 'ticker_sentiment_score': '0.286614', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"Corning stock steadies before U.S. open after JPMorgan sticks with Overweight, insider sale disclosed",https://ts2.tech/en/corning-stock-steadies-before-u-s-open-after-jpmorgan-sticks-with-overweight-insider-sale-disclosed/,20260203T120231,['Shan Ahmed Khan'],"Corning shares held steady before the U.S. market open after a nearly 7% rise the prior session, with JPMorgan reiterating an Overweight rating due to strong LCD panel price trends. The article also highlights Corning's multi-year deal with Meta for data center connectivity hardware and fiber, while noting a recent sale of 25,000 shares by retired president Eric Musser. The stock is being watched to see if it can maintain above the $110 mark and potentially challenge its recent peak.",https://ts2.tech/wp-content/uploads/2026/02/corning-stock-steadies-before-u-s-open-after-jpmorgan-sticks-with-overweight-insider-sale-disclosed-featured.jpg,TechStock²,General,TechStock²,"[{'topic': 'financial_markets', 'relevance_score': '0.924939'}, {'topic': 'technology', 'relevance_score': '0.835630'}]",0.235182,Somewhat-Bullish,"[{'ticker': 'GLW', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.263460', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'META', 'relevance_score': '0.728478', 'ticker_sentiment_score': '0.321524', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'JPM', 'relevance_score': '0.614880', 'ticker_sentiment_score': '0.330104', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'IBM', 'relevance_score': '0.557480', 'ticker_sentiment_score': '0.103103', 'ticker_sentiment_label': 'Neutral'}]"
Corning and Meta Make Fiber Deal for Up to US$6 Billion,https://www.optica-opn.org/home/industry/2026/february/corning_and_meta_make_fiber_deal_for_up_to_us$6_billion/,20260203T112732,['Hannah Lanford'],"Corning and Meta have formed a multiyear partnership worth up to US$6 billion to build advanced data center infrastructure across the United States. Meta will procure optical fiber, cable, and connectivity products from Corning, who in turn will significantly expand its production capabilities in North Carolina. This collaboration aims to meet the growing demand for fiber connectivity driven by digital tools and generative AI, creating jobs and strengthening the domestic supply chain for AI infrastructure.",https://opnmedia.blob.core.windows.net/$web/opn/media/images/homepage/industry/2026/20260203/industry_20260203_icon_image01.jpg,Optics & Photonics News,General,Optics & Photonics News,"[{'topic': 'technology', 'relevance_score': '0.810914'}, {'topic': 'manufacturing', 'relevance_score': '0.712719'}, {'topic': 'economy_macro', 'relevance_score': '0.627308'}]",0.34436,Somewhat-Bullish,"[{'ticker': 'GLW', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.475490', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'META', 'relevance_score': '0.944028', 'ticker_sentiment_score': '0.344064', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MSFT', 'relevance_score': '0.576766', 'ticker_sentiment_score': '0.201909', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"Zacks Investment Ideas feature highlights: Meta, Centrus Energy, Microsoft and Uranium Energy",https://sg.finance.yahoo.com/news/zacks-investment-ideas-feature-highlights-110700240.html,20260203T102859,['Zacks Equity Research'],"This article from Zacks Investment Ideas highlights Meta, Centrus Energy, Microsoft, and Uranium Energy, focusing heavily on the soaring potential of uranium stocks. It argues that the increasing demand for electricity due to the AI boom and the U.S. government's push for nuclear energy will drive significant growth in the uranium sector. Centrus Energy (LEU) and Uranium Energy Corp. (UEC) are presented as ""Strong Buy"" opportunities, integral to the domestic nuclear revival, with strong earnings revisions and robust balance sheets, respectively.",https://s.yimg.com/ny/api/res/1.2/XKBSBXHRU3rz87mr1o8yBA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTk2MDtoPTYwNQ--/https://media.zenfs.com/en/zacks.com/825d1332c42643b4c61084ae2232b938,Yahoo Finance Singapore,General,Yahoo Finance Singapore,"[{'topic': 'financial_markets', 'relevance_score': '0.942036'}, {'topic': 'energy_transportation', 'relevance_score': '0.812245'}, {'topic': 'technology', 'relevance_score': '0.749764'}]",0.311749,Somewhat-Bullish,"[{'ticker': 'UEC', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.478613', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'META', 'relevance_score': '0.621030', 'ticker_sentiment_score': '0.216115', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MSFT', 'relevance_score': '0.653464', 'ticker_sentiment_score': '0.172790', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"Convergence Investment Partners LLC Takes Position in Expedia Group, Inc. $EXPE",https://www.marketbeat.com/instant-alerts/filing-convergence-investment-partners-llc-takes-position-in-expedia-group-inc-expe-2026-02-03/,20260203T094848,['MarketBeat'],"Convergence Investment Partners LLC has purchased a new position in Expedia Group, Inc. (NASDAQ:EXPE) in the third quarter, acquiring 4,683 shares valued at approximately $1,001,000. This move is part of broader institutional investment activity, with several other large investors also adjusting their holdings in the online travel company. Wall Street analysts maintain a generally positive outlook on EXPE, with an average rating of ""Hold"" and an average price target of $290.10, despite some recent insider selling.",https://www.marketbeat.com/logos/expedia-group-inc-logo-1200x675.jpg?v=20221104141431,MarketBeat,General,MarketBeat,"[{'topic': 'earnings', 'relevance_score': '0.941354'}, {'topic': 'financial_markets', 'relevance_score': '0.821053'}]",0.233636,Somewhat-Bullish,"[{'ticker': 'EXPE', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.304885', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'META', 'relevance_score': '0.633919', 'ticker_sentiment_score': '0.137702', 'ticker_sentiment_label': 'Neutral'}]"
Caterpillar Rewards Shareholders With $56 Billion Returns,https://www.forbes.com/sites/greatspeculations/2026/02/03/caterpillar-rewards-shareholders-with-56-billion-returns/,20260203T091300,['Trefis Team'],"Caterpillar has demonstrated significant shareholder value by returning $56 billion to investors over the past decade, including $7.9 billion in 2025 alone through dividends and share repurchases. This strategy positions CAT as the 48th highest capital-returning company in history, a notable achievement for an industrial leader. Despite being a strong cash generator, the article also highlights potential risks including significant stock declines during past economic crises.",https://imageio.forbes.com/specials-images/imageserve/6981dc7ba13021f6317f132c/US-ECONOMY-TRANSPORT/0x0.jpg?width=960,Forbes,General,Forbes,"[{'topic': 'earnings', 'relevance_score': '0.906711'}, {'topic': 'financial_markets', 'relevance_score': '0.848610'}, {'topic': 'manufacturing', 'relevance_score': '0.706479'}, {'topic': 'economy_macro', 'relevance_score': '0.638323'}]",0.124136,Neutral,"[{'ticker': 'CAT', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.478216', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'META', 'relevance_score': '0.586721', 'ticker_sentiment_score': '-0.122045', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MSFT', 'relevance_score': '0.648284', 'ticker_sentiment_score': '-0.128824', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'IBM', 'relevance_score': '0.577900', 'ticker_sentiment_score': '0.076294', 'ticker_sentiment_label': 'Neutral'}]"
"Federated Hermes Inc. Buys 88,403 Shares of Broadcom Inc. $AVGO",https://www.marketbeat.com/instant-alerts/filing-federated-hermes-inc-buys-88403-shares-of-broadcom-inc-avgo-2026-02-03/,20260203T082851,['MarketBeat'],"Federated Hermes Inc. increased its stake in Broadcom Inc. by 4.3% in the third quarter, acquiring an additional 88,403 shares, bringing their total holdings to 2,123,784 shares valued at approximately $700.7 million. Broadcom (AVGO) is now Federated Hermes's seventh-largest holding, representing about 1.2% of its investment portfolio. The company has a ""Buy"" rating from analysts with an average target price of $437.28, supported by expectations of growth in the custom AI chip market, and recently increased its quarterly dividend to $0.65 per share.",https://www.marketbeat.com/logos/broadcom-inc-logo-1200x675.png?v=20231122110526,MarketBeat,General,MarketBeat,"[{'topic': 'earnings', 'relevance_score': '0.906705'}, {'topic': 'financial_markets', 'relevance_score': '0.802910'}, {'topic': 'technology', 'relevance_score': '0.704033'}]",0.105041,Neutral,"[{'ticker': 'AVGO', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.391110', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'MSFT', 'relevance_score': '0.641101', 'ticker_sentiment_score': '0.143633', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.633044', 'ticker_sentiment_score': '-0.215935', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'META', 'relevance_score': '0.613093', 'ticker_sentiment_score': '0.094898', 'ticker_sentiment_label': 'Neutral'}]"
Uber (UBER) Reports Q4: Everything You Need To Know Ahead Of Earnings,https://finviz.com/news/296675/uber-uber-reports-q4-everything-you-need-to-know-ahead-of-earnings,20260203T082836,['Adam Hejl'],"Uber (UBER) is set to report its Q4 earnings this Wednesday, with analysts expecting a 19.9% year-on-year revenue growth to $14.34 billion and adjusted earnings of $0.69 per share. The company has a strong record of beating revenue estimates, with only one miss in the last two years. While some consumer internet peers have seen varied stock performance, Uber's stock price remained unchanged in the last month, heading into earnings with an average analyst price target significantly above its current share price.",https://news-assets.stockstory.org/cover-images/_1400x700_crop_center-center_none/uber-cover-image-b2b27473d199_2021-12-13-222810_mkqx.jpeg,Finviz,General,Finviz,"[{'topic': 'earnings', 'relevance_score': '1.000000'}, {'topic': 'financial_markets', 'relevance_score': '0.815455'}, {'topic': 'economy_macro', 'relevance_score': '0.631574'}, {'topic': 'technology', 'relevance_score': '0.819526'}, {'topic': 'energy_transportation', 'relevance_score': '0.743067'}]",0.276378,Somewhat-Bullish,"[{'ticker': 'UBER', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.257378', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'META', 'relevance_score': '0.704294', 'ticker_sentiment_score': '0.310260', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'NFLX', 'relevance_score': '0.637400', 'ticker_sentiment_score': '0.113176', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PLTR', 'relevance_score': '0.634129', 'ticker_sentiment_score': '0.428822', 'ticker_sentiment_label': 'Bullish'}]"
Apple Inc. $AAPL Shares Acquired by Solidarity Wealth LLC,https://www.marketbeat.com/instant-alerts/filing-apple-inc-aapl-shares-acquired-by-solidarity-wealth-llc-2026-02-03/,20260203T082240,['MarketBeat'],"Solidarity Wealth LLC has increased its stake in Apple Inc. ($AAPL) by 2.1%, making it their largest holding. This comes as Apple exceeded Q1 earnings expectations, driven by strong iPhone 17 demand, and announced a quarterly dividend of $0.26 per share. Various other institutional investors have also adjusted their positions in AAPL, while analysts have reiterated ""buy"" ratings and raised price targets for the stock.",https://www.marketbeat.com/logos/apple-inc-logo-1200x675.png,MarketBeat,General,MarketBeat,"[{'topic': 'earnings', 'relevance_score': '0.905816'}, {'topic': 'financial_markets', 'relevance_score': '0.823130'}, {'topic': 'technology', 'relevance_score': '0.747087'}]",0.205782,Somewhat-Bullish,"[{'ticker': 'AAPL', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.630109', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'MSFT', 'relevance_score': '0.648207', 'ticker_sentiment_score': '0.126142', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'META', 'relevance_score': '0.645659', 'ticker_sentiment_score': '0.147120', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.607961', 'ticker_sentiment_score': '0.115880', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.639946', 'ticker_sentiment_score': '0.045124', 'ticker_sentiment_label': 'Neutral'}]"
Should Winmark’s (WINA) S&P Index Additions and Dividend Hike Require Action From Investors?,https://simplywall.st/stocks/us/retail/nasdaq-wina/winmark/news/should-winmarks-wina-sp-index-additions-and-dividend-hike-re,20260203T062859,"['Simply Wall St', 'Sasha Jovanovic']","Winmark Corporation's recent inclusion in multiple S&P indices and its approved quarterly dividend of US$0.96 per share enhance the company's visibility and liquidity, particularly for institutional and income-focused investors. While these developments strengthen Winmark's investment narrative by attracting new shareholders, they do not mitigate underlying risks like high leverage and a dividend not fully covered by free cash flow. Investors should consider these financial challenges and the stock's valuation, which is currently above some fair value estimates, despite the increased market presence.",,Simply Wall Street,General,Simply Wall Street,"[{'topic': 'earnings', 'relevance_score': '0.921367'}, {'topic': 'financial_markets', 'relevance_score': '0.911032'}, {'topic': 'finance', 'relevance_score': '0.829172'}, {'topic': 'retail_wholesale', 'relevance_score': '0.716524'}]",0.116333,Neutral,"[{'ticker': 'WINA', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.271324', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.646729', 'ticker_sentiment_score': '0.036201', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'META', 'relevance_score': '0.605714', 'ticker_sentiment_score': '0.035278', 'ticker_sentiment_label': 'Neutral'}]"
"Arm Holdings (ARM) Is Down 6.8% After Record AI Deals With Meta, Apple, AWS, Google",https://simplywall.st/stocks/us/semiconductors/nasdaq-arm/arm-holdings/news/arm-holdings-arm-is-down-68-after-record-ai-deals-with-meta/amp,20260203T042822,['Simply Wall St'],"Arm Holdings (ARM) experienced a 6.8% stock drop despite reporting its best-ever quarter and announcing significant AI collaborations with Meta, Apple, AWS, and Google. These deals reinforce Arm's central role in AI infrastructure, but the stock's rich earnings multiple and reliance on large AI customers present risks. The article advises investors to consider various perspectives and conduct thorough research before investing.",,Simply Wall Street,General,Simply Wall Street,"[{'topic': 'earnings', 'relevance_score': '0.929176'}, {'topic': 'technology', 'relevance_score': '0.802751'}, {'topic': 'financial_markets', 'relevance_score': '0.738913'}, {'topic': 'finance', 'relevance_score': '0.646115'}]",0.18805,Somewhat-Bullish,"[{'ticker': 'ARM', 'relevance_score': '0.953560', 'ticker_sentiment_score': '0.118050', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'META', 'relevance_score': '0.747436', 'ticker_sentiment_score': '0.204616', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.735595', 'ticker_sentiment_score': '0.227488', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.645031', 'ticker_sentiment_score': '0.246483', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GOOGL', 'relevance_score': '0.606691', 'ticker_sentiment_score': '0.206881', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Corning (GLW) Climbs 6.87% on Rare Earths Devt Support,https://www.insidermonkey.com/blog/corning-glw-climbs-6-87-on-rare-earths-devt-support-1687686/?amp=1,20260203T011200,['Angelica Ballesteros'],"Corning Inc. (GLW) surged 6.87% to $110.35 after investors reacted positively to President Donald Trump’s proposed $12 billion rare earths stockpile project, called Project Vault, which is expected to significantly benefit industries requiring critical minerals. Corning has reportedly signed up for Project Vault and recently secured a $6 billion fiber optic cable deal with Meta Platforms Inc. The company also announced a 215% jump in net income and a 19% increase in net sales in its latest quarterly report.",,Insider Monkey,General,Insider Monkey,"[{'topic': 'earnings', 'relevance_score': '0.939522'}, {'topic': 'technology', 'relevance_score': '0.802148'}, {'topic': 'financial_markets', 'relevance_score': '0.726571'}, {'topic': 'manufacturing', 'relevance_score': '0.633732'}]",0.446795,Bullish,"[{'ticker': 'GLW', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.605834', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'META', 'relevance_score': '0.722691', 'ticker_sentiment_score': '0.435062', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'GM', 'relevance_score': '0.638041', 'ticker_sentiment_score': '0.402024', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'BA', 'relevance_score': '0.619063', 'ticker_sentiment_score': '0.419036', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'GEV', 'relevance_score': '0.602579', 'ticker_sentiment_score': '0.430804', 'ticker_sentiment_label': 'Bullish'}]"
Corning (GLW) Climbs 6.87% on Rare Earths Devt Support,https://finviz.com/news/296641/corning-glw-climbs-687-on-rare-earths-devt-support,20260203T011200,['Angelica Ballesteros'],"Corning Inc. (GLW) saw its stock jump 6.87% to $110.35, driven by investor optimism over President Donald Trump’s $12 billion ""Project Vault"" to stockpile rare earth minerals, a project Corning has signed up for. This rally follows a recent $6 billion deal with Meta Platforms for fiber optic cables and a significant 215% increase in attributable net income to $1.596 billion in the last quarter, with net sales up 19% to $15.6 billion. The company anticipates a further 15% jump in core sales for Q1 2026.",https://d2gr5kl7dt2z3t.cloudfront.net/blog/wp-content/uploads/2016/02/10102918/shutterstock_288379652.jpg,Finviz,General,Finviz,"[{'topic': 'earnings', 'relevance_score': '0.927520'}, {'topic': 'financial_markets', 'relevance_score': '0.817253'}, {'topic': 'economy_fiscal', 'relevance_score': '0.722412'}, {'topic': 'manufacturing', 'relevance_score': '0.617698'}, {'topic': 'technology', 'relevance_score': '0.610032'}]",0.384343,Bullish,"[{'ticker': 'GLW', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.723364', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'META', 'relevance_score': '0.719110', 'ticker_sentiment_score': '0.340195', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'BA', 'relevance_score': '0.621436', 'ticker_sentiment_score': '0.335751', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GM', 'relevance_score': '0.625750', 'ticker_sentiment_score': '0.321190', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GEV', 'relevance_score': '0.649305', 'ticker_sentiment_score': '0.334401', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
T-Mobile lays off hundreds of Washington workers amid 'changing business needs',https://www.bizjournals.com/seattle/news/2026/02/02/t-mobile-wa-layoffs.html,20260203T010800,['Nick Pasion'],"T-Mobile has announced new layoffs affecting 393 employees in Washington, primarily in senior and managerial roles. This follows a previous round of 131 layoffs in August. The Bellevue-based company cited ""changing business needs"" as the reason for the job cuts.",https://media.bizj.us/view/img/11442783/t-mobile-hq-factoria-04*900xx4896-2759-0-0.jpg,The Business Journals,General,The Business Journals,"[{'topic': 'technology', 'relevance_score': '0.833363'}, {'topic': 'economy_macro', 'relevance_score': '0.714934'}]",-0.35544,Bearish,"[{'ticker': 'TMUS', 'relevance_score': '1.000000', 'ticker_sentiment_score': '-0.410101', 'ticker_sentiment_label': 'Bearish'}, {'ticker': 'AMZN', 'relevance_score': '0.615957', 'ticker_sentiment_score': '-0.301416', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'META', 'relevance_score': '0.620695', 'ticker_sentiment_score': '-0.330513', 'ticker_sentiment_label': 'Somewhat-Bearish'}]"
"Arista Networks, Inc. (ANET): A Bull Case Theory",https://finviz.com/news/296363/arista-networks-inc-anet-a-bull-case-theory,20260203T002633,['Ricardo Pillai'],"This article summarizes a bullish thesis on Arista Networks, Inc. (ANET), highlighting its exceptionally strong balance sheet with zero long-term debt and massive liquidity, making it a financially secure company in the technology sector. ANET benefits from the accelerating AI infrastructure buildout, providing high-performance networking solutions to hyperscalers and enterprises. The company's robust financial performance, strong cash flow, and reasonable valuation relative to its growth and AI tailwinds suggest a compelling long-term outlook and a significant upside potential despite market concerns.",https://d2gr5kl7dt2z3t.cloudfront.net/blog/wp-content/uploads/2024/04/18100943/datacenter_1713445616KBGZEJkjZK-1-768x461.jpg,Finviz,General,Finviz,"[{'topic': 'earnings', 'relevance_score': '0.823407'}, {'topic': 'technology', 'relevance_score': '0.935289'}, {'topic': 'financial_markets', 'relevance_score': '0.718962'}]",0.366166,Bullish,"[{'ticker': 'ANET', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.478631', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'META', 'relevance_score': '0.618447', 'ticker_sentiment_score': '0.322439', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MSFT', 'relevance_score': '0.618613', 'ticker_sentiment_score': '0.310648', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
3 Cheap Stocks to Buy Now as Small Caps Heat Up,https://www.morningstar.com/stocks/3-cheap-stocks-buy-now-small-caps-heat-up-2,20260202T223223,"['David Sekera', 'CFA and Susan Dziubinski']","This article from Morningstar's ""The Morning Filter"" podcast discusses cheap stocks to buy as small caps heat up, analyzes recent tech earnings from Microsoft, Meta, Apple, and Tesla, and provides insights on other companies like Alphabet, Amazon, Pepsi, Mondelez, and Clorox. The hosts also address listener questions about Adobe and Amphenol, and conclude with three undervalued small-cap stock picks: Sensata Technologies (ST), Terex (TEX), and Mosaic (MOS).",https://morningstar-morningstar-prod.web.arc-cdn.net/resizer/mrI7osC4qZZJ6rnZINgZoZD39i0=/2000x2000/author-service-images-prod-us-east-1.publishing.aws.arc.pub/morningstar/54f9f69f-0232-435e-9557-5edc4b17c660.jpg,Morningstar,General,Morningstar,"[{'topic': 'earnings', 'relevance_score': '0.906299'}, {'topic': 'financial_markets', 'relevance_score': '0.845308'}, {'topic': 'economy_macro', 'relevance_score': '0.717472'}, {'topic': 'technology', 'relevance_score': '0.716993'}, {'topic': 'economy_monetary', 'relevance_score': '0.612517'}]",0.163906,Somewhat-Bullish,"[{'ticker': 'META', 'relevance_score': '0.983293', 'ticker_sentiment_score': '0.474849', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'MSFT', 'relevance_score': '0.875008', 'ticker_sentiment_score': '0.213172', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'NOW', 'relevance_score': '0.707692', 'ticker_sentiment_score': '0.054468', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.711638', 'ticker_sentiment_score': '0.108413', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.621582', 'ticker_sentiment_score': '0.037397', 'ticker_sentiment_label': 'Neutral'}]"
