title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker_sentiment
NVIDIA Corporation $NVDA is Fulcrum Capital LLC's 5th Largest Position,https://www.marketbeat.com/instant-alerts/filing-nvidia-corporation-nvda-is-fulcrum-capital-llcs-5th-largest-position-2026-02-05/,20260205T084056,['MarketBeat'],"Fulcrum Capital LLC reduced its stake in NVIDIA (NVDA) by 8.7% in Q3, making it the firm's fifth-largest holding. Despite the trimmed position, NVIDIA reported strong quarterly earnings, beating analyst estimates with significant revenue growth. However, the company also saw considerable insider selling and faces market sentiment fluctuations due to factors like China sales uncertainty and broader industry selloffs, alongside positive drivers such as Google's AI capital expenditures and an Nvidia-backed AI ecosystem.",https://www.marketbeat.com/logos/nvidia-co-logo-1200x675.jpg?v=20221020142916,MarketBeat,General,MarketBeat,"[{'topic': 'earnings', 'relevance_score': '0.912503'}, {'topic': 'financial_markets', 'relevance_score': '0.832065'}, {'topic': 'technology', 'relevance_score': '0.710391'}]",-0.086545,Neutral,"[{'ticker': 'NVDA', 'relevance_score': '1.000000', 'ticker_sentiment_score': '-0.065453', 'ticker_sentiment_label': 'Neutral'}]"
Taiwan's ASE sees its advanced packaging business doubling to $3.2 billion in 2026,https://www.reuters.com/world/china/taiwans-ase-sees-its-advanced-packaging-business-doubling-32-billion-2026-2026-02-05/,20260205T073500,['Wen-Yee Lee'],"ASE Technology Holding expects its advanced packaging business to double to $3.2 billion in 2026. This projection follows a strong fourth-quarter revenue report and significant planned capital expenditures for machinery and facilities to support growth in the sector, particularly as its subsidiary SPIL is a key supplier for Nvidia's AI chips.",https://www.reuters.com/resizer/v2/22PKJMNN7JN37E7TFARGQS5KIU.jpg?auth=5ec0b5b16cff3dc1208e6af1f554d7d646a6dfad8bfda597d2a64ed6884620c1&width=1920&quality=80,Reuters,General,Reuters,"[{'topic': 'earnings', 'relevance_score': '0.926915'}, {'topic': 'technology', 'relevance_score': '0.811485'}, {'topic': 'manufacturing', 'relevance_score': '0.721372'}]",0.262325,Somewhat-Bullish,"[{'ticker': 'ASX', 'relevance_score': '0.311592', 'ticker_sentiment_score': '0.035434', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.604701', 'ticker_sentiment_score': '0.536201', 'ticker_sentiment_label': 'Bullish'}]"
Jefferies reiterates Buy rating on Broadcom stock amid AI growth,https://www.investing.com/news/analyst-ratings/jefferies-reiterates-buy-rating-on-broadcom-stock-amid-ai-growth-93CH-4486550,20260205T072928,['Investing.com'],"Jefferies has reiterated its Buy rating and $500.00 price target for Broadcom (NASDAQ: AVGO), citing the company's strong position in the artificial intelligence and networking markets. The firm highlighted Broadcom's ""well ahead"" status in custom on-package (COT) business and expected growth in its networking segment, further supported by Google's increased AI spending guidance and positive InvestingPro data suggesting undervaluation. Other analysts from Wolfe Research and Wells Fargo have also recently upgraded Broadcom's stock, underscoring the semiconductor giant's strategic advancements and potential for future growth.",https://i-invdn-com.investing.com/news/World_News_9_800x533_L_1420026261.jpg,Investing.com,General,Investing.com,"[{'topic': 'earnings', 'relevance_score': '0.824242'}, {'topic': 'financial_markets', 'relevance_score': '0.947914'}, {'topic': 'technology', 'relevance_score': '1.000000'}]",0.247896,Somewhat-Bullish,"[{'ticker': 'AVGO', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.504119', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'GOOGL', 'relevance_score': '0.780161', 'ticker_sentiment_score': '0.345081', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'NVDA', 'relevance_score': '0.654871', 'ticker_sentiment_score': '-0.394305', 'ticker_sentiment_label': 'Bearish'}, {'ticker': 'ORCL', 'relevance_score': '0.531528', 'ticker_sentiment_score': '0.343867', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MSFT', 'relevance_score': '0.525062', 'ticker_sentiment_score': '0.335749', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Carlisle Companies (CSL) Margin Compression Challenges Bullish Earnings Narratives,https://simplywall.st/stocks/us/capital-goods/nyse-csl/carlisle-companies/news/carlisle-companies-csl-margin-compression-challenges-bullish,20260205T072755,['Simply Wall St'],"Carlisle Companies (CSL) reported Q4 2025 revenue of US$1,127.7 million and basic EPS of US$3.21, with trailing net profit margins falling from 17.3% to 14.8%. While the company has a strong five-year EPS growth of 15.9%, recent results show slower growth forecasts (5.7% annual earnings growth, 3.1% revenue growth) compared to the broader US market. The article highlights mixed valuation signals, with the stock trading above its DCF fair value despite the margin compression and slower projected growth.",https://images.simplywall.st/company/5ea29b5d-9865-48b9-97a9-7d0ecec121fe/chart/earnings-and-revenue-history,Simply Wall Street,General,Simply Wall Street,"[{'topic': 'earnings', 'relevance_score': '0.935995'}, {'topic': 'finance', 'relevance_score': '0.731183'}, {'topic': 'economy_macro', 'relevance_score': '0.642195'}]",-0.058709,Neutral,"[{'ticker': 'CSL', 'relevance_score': '1.000000', 'ticker_sentiment_score': '-0.294752', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'MAS', 'relevance_score': '0.557679', 'ticker_sentiment_score': '-0.242481', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'BLDR', 'relevance_score': '0.567611', 'ticker_sentiment_score': '-0.229001', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'AMD', 'relevance_score': '0.639880', 'ticker_sentiment_score': '0.301211', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'NVDA', 'relevance_score': '0.610766', 'ticker_sentiment_score': '0.319429', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
KeyBanc downgrades TransDigm stock rating to Sector Weight on aftermarket growth concerns,https://www.investing.com/news/analyst-ratings/keybanc-downgrades-transdigm-stock-rating-to-sector-weight-on-aftermarket-growth-concerns-93CH-4486549,20260205T065657,['Investing.com'],"KeyBanc Capital Markets downgraded TransDigm Group (NYSE: TDG) from Overweight to Sector Weight, citing concerns about slowing aftermarket growth and margin pressure from acquisitions. The stock has already seen an 11% drop, trading 7% above its 52-week low. This downgrade follows TransDigm's fiscal first-quarter 2026 earnings report; however, the company still surpassed EPS and revenue expectations for the quarter, and other analysts have varying outlooks, including both raised and lowered price targets.",https://i-invdn-com.investing.com/news/international_newspapers_69x52._800x533_L_1419494241.jpg,Investing.com,General,Investing.com,"[{'topic': 'earnings', 'relevance_score': '0.938588'}, {'topic': 'financial_markets', 'relevance_score': '0.837763'}, {'topic': 'manufacturing', 'relevance_score': '0.615245'}, {'topic': 'energy_transportation', 'relevance_score': '0.627239'}]",-0.211634,Somewhat-Bearish,"[{'ticker': 'TDG', 'relevance_score': '1.000000', 'ticker_sentiment_score': '-0.426095', 'ticker_sentiment_label': 'Bearish'}, {'ticker': 'AMD', 'relevance_score': '0.619561', 'ticker_sentiment_score': '-0.322808', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'NVDA', 'relevance_score': '0.586009', 'ticker_sentiment_score': '-0.306803', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'AAPL', 'relevance_score': '0.589514', 'ticker_sentiment_score': '0.281432', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GOOGL', 'relevance_score': '0.572171', 'ticker_sentiment_score': '-0.226356', 'ticker_sentiment_label': 'Somewhat-Bearish'}]"
Stifel downgrades Microsoft stock to Hold on Azure concerns,https://www.investing.com/news/analyst-ratings/stifel-downgrades-microsoft-stock-to-hold-on-azure-concerns-93CH-4486518,20260205T061840,['Investing.com'],"Stifel downgraded Microsoft stock from Buy to Hold and significantly cut its price target due to concerns over Azure's supply constraints and increased AI competition. The firm believes Wall Street's 2027 revenue and earnings expectations are too optimistic, citing strong performance from Google Cloud Platform and Anthropic. Stifel also raised its capital expenditure estimate for Microsoft and lowered its gross margin forecast, indicating a new spending phase for AI development.",https://i-invdn-com.investing.com/news/Microsoft_2_800x533_L_1412175603.jpg,Investing.com,General,Investing.com,"[{'topic': 'earnings', 'relevance_score': '0.949265'}, {'topic': 'technology', 'relevance_score': '0.820966'}, {'topic': 'financial_markets', 'relevance_score': '0.716641'}]",0.060176,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '1.000000', 'ticker_sentiment_score': '-0.434210', 'ticker_sentiment_label': 'Bearish'}, {'ticker': 'GOOGL', 'relevance_score': '0.715880', 'ticker_sentiment_score': '0.285716', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMD', 'relevance_score': '0.621841', 'ticker_sentiment_score': '0.129082', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.600432', 'ticker_sentiment_score': '0.109798', 'ticker_sentiment_label': 'Neutral'}]"
"Alphabet CEO Sundar Pichai Says AI Capacity Is What 'Keeps Us Up At Night' As Power, Land And Supply Chain Limits Test Growth",https://www.benzinga.com/markets/tech/26/02/50401232/alphabet-ceo-sundar-pichai-says-ai-capacity-is-what-keeps-us-up-at-night-as-power-land-and-supply-chain-limits-test-growth,20260205T055839,['Ananya Gairola'],"Alphabet CEO Sundar Pichai highlights AI capacity as the company's most significant near-term challenge, citing constraints in power, land, and supply chains. Despite years of ""AI-first"" strategy and investments in custom chips, meeting the surging demand for AI is becoming difficult. Alphabet reported strong Q4 revenues of $113.83 billion, exceeding estimates, and plans to allocate $175-185 billion in 2026 capital expenditures primarily towards expanding AI computing capacity.",https://cdn.benzinga.com/files/images/story/2026/02/05/Nyc--Ny-usa--July-16-2020--Googles-Ny-Of.jpeg?quality=85&auto=webp&width=850,Benzinga,General,Benzinga,"[{'topic': 'earnings', 'relevance_score': '0.901192'}, {'topic': 'technology', 'relevance_score': '0.918104'}, {'topic': 'economy_macro', 'relevance_score': '0.605935'}]",0.15096,Somewhat-Bullish,"[{'ticker': 'GOOGL', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.118902', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOG', 'relevance_score': '0.992741', 'ticker_sentiment_score': '0.100302', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.645065', 'ticker_sentiment_score': '0.246219', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMAT', 'relevance_score': '0.584484', 'ticker_sentiment_score': '0.204413', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
The Top 5 Analyst Questions From ResMed’s Q4 Earnings Call,https://www.tradingview.com/news/stockstory:ce145114e094b:0-the-top-5-analyst-questions-from-resmed-s-q4-earnings-call/,20260205T053023,[],"ResMed (RMD) reported a strong Q4 CY2025, outperforming analyst estimates in revenue, EPS, and EBITDA, driven by high demand for masks and devices and growth in digital health software. The company's CEO, Michael Farrell, attributed success to product launches, operational efficiencies, and increased patient engagement, including those using GLP-1 medications. Key analyst questions focused on the impact of VirtuOx, GLP-1 medications, SG&A expenses, patient funnel improvements, and the competitive landscape with a potential Philips reentry.",https://s3.tradingview.com/news/image/stockstory:ce145114e094b-f0a7c7170a2138eadddc0bd971521e8f-resized.webp,TradingView,General,TradingView,"[{'topic': 'earnings', 'relevance_score': '0.935721'}, {'topic': 'life_sciences', 'relevance_score': '0.739567'}, {'topic': 'finance', 'relevance_score': '0.604688'}]",0.383377,Bullish,"[{'ticker': 'RMD', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.476264', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'NVDA', 'relevance_score': '0.630631', 'ticker_sentiment_score': '0.337138', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Taiwan's TSMC tells Japan PM of plan to produce advanced chips in Kumamoto,https://english.kyodonews.net/articles/-/69897,20260205T045941,['KYODO NEWS'],"Taiwan Semiconductor Manufacturing Co. (TSMC) has informed Japanese Prime Minister Sanae Takaichi of its plan to mass-produce 3-nanometer semiconductors in Kumamoto Prefecture, Japan. This is an upgrade from their initial plan of 6-nanometer technology and marks Japan's first production of such advanced chips. The move is welcomed by the Japanese government, which views domestic chip output as crucial for economic security and has offered significant subsidies for the project.",https://english.kyodonews.net/mwimgs/7/2/-/img_727acdf405521b5840c6a46ca2e266d649734.png,Japan Wire by KYODO NEWS,General,Japan Wire by KYODO NEWS,"[{'topic': 'manufacturing', 'relevance_score': '0.919975'}, {'topic': 'technology', 'relevance_score': '0.847365'}, {'topic': 'economy_fiscal', 'relevance_score': '0.705155'}]",0.432851,Bullish,"[{'ticker': 'TSM', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.618284', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AMD', 'relevance_score': '0.708997', 'ticker_sentiment_score': '0.440357', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'QCOM', 'relevance_score': '0.740978', 'ticker_sentiment_score': '0.437690', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'NVDA', 'relevance_score': '0.743853', 'ticker_sentiment_score': '0.416051', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.625457', 'ticker_sentiment_score': '0.326060', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Intel CEO says the company is committed to GPUs as it hires a new Chief GPU Architect,https://www.tweaktown.com/news/110032/intel-ceo-says-the-company-is-committed-to-gpus-as-it-hires-a-new-chief-gpu-architect/index.html,20260205T042956,['Kosta Andreadis'],"Intel's CEO Lip-Bu Tan has reaffirmed the company's commitment to the GPU market, despite rumors of the Arc B770 gaming card being shelved. The company has hired former Qualcomm executive Eric Demmers as its new Chief GPU Architect, signaling a continued focus on GPUs, particularly for AI and data centers. While the primary focus may shift towards professional and AI applications, Intel intends to keep developing gaming GPUs, with ongoing memory supply issues potentially influencing recent product decisions.",https://static.tweaktown.com/news/1/1/110032_1_intel-ceo-says-the-company-is-committed-to-making-gpus-as-it-hires-new-chief-gpu-architect.jpg,TweakTown,General,TweakTown,"[{'topic': 'technology', 'relevance_score': '0.900651'}]",0.133186,Neutral,"[{'ticker': 'INTC', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.313620', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'QCOM', 'relevance_score': '0.644099', 'ticker_sentiment_score': '0.135043', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMD', 'relevance_score': '0.707155', 'ticker_sentiment_score': '0.119403', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.647164', 'ticker_sentiment_score': '-0.129283', 'ticker_sentiment_label': 'Neutral'}]"
MACOM Faces China AI Export Reviews As Valuation Looks Stretched,https://simplywall.st/stocks/us/semiconductors/nasdaq-mtsi/macom-technology-solutions-holdings/news/macom-faces-china-ai-export-reviews-as-valuation-looks-stret,20260205T042843,"['Simply Wall St', 'Bailey Pemberton']","MACOM Technology Solutions is facing significant uncertainty due to US government reviews of export licenses for high-end AI chip shipments to China, which are currently affecting Chinese customer orders. This situation introduces geopolitical risk and could impact MACOM's sales channels and customer planning cycles, especially given its stock currently trades above analyst targets and its estimated fair value. Investors are advised to monitor disclosures regarding China revenue exposure and management comments on export approvals.",https://images.ctfassets.net/n07nr2koi959/6YVpCWgrk0c9DenG6UgW8m/d79e37d527c71a95e08b9ce1071ba986/Image_from_iOS.jpg?fit=thumb&w=64&h=64,Simply Wall Street,General,Simply Wall Street,"[{'topic': 'technology', 'relevance_score': '0.908613'}, {'topic': 'financial_markets', 'relevance_score': '0.840492'}, {'topic': 'economy_fiscal', 'relevance_score': '0.727320'}]",-0.129434,Neutral,"[{'ticker': 'MTSI', 'relevance_score': '1.000000', 'ticker_sentiment_score': '-0.410193', 'ticker_sentiment_label': 'Bearish'}, {'ticker': 'NVDA', 'relevance_score': '0.610299', 'ticker_sentiment_score': '0.044375', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AVGO', 'relevance_score': '0.599890', 'ticker_sentiment_score': '0.040375', 'ticker_sentiment_label': 'Neutral'}]"
"American Superconductor (NASDAQ:AMSC) Delivers Impressive Q4 CY2025, Stock Jumps 19.7%",https://finviz.com/news/300391/american-superconductor-nasdaq-amsc-delivers-impressive-q4-cy2025-stock-jumps-197,20260205T033128,['Radek Strnad'],"American Superconductor (NASDAQ:AMSC) reported strong Q4 CY2025 results, with revenue topping analyst estimates by 8% and non-GAAP EPS significantly exceeding expectations. Despite slightly lower-than-anticipated Q1 CY2026 guidance for both revenue and EPS, the company's stock jumped 19.7% immediately after the report. AMSC has shown impressive long-term revenue growth and improving operating margins, signaling an inflection point towards profitability.",https://news-assets.stockstory.org/cover-images/_1400x700_crop_center-center_none/american-superconductor-cover-image-b2eea9389c46_2024-08-02-165358_hfnq.jpeg,Finviz,General,Finviz,"[{'topic': 'earnings', 'relevance_score': '0.943508'}, {'topic': 'financial_markets', 'relevance_score': '0.820048'}, {'topic': 'technology', 'relevance_score': '0.606603'}]",0.31097,Somewhat-Bullish,"[{'ticker': 'AMSC', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.485383', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'NVDA', 'relevance_score': '0.641219', 'ticker_sentiment_score': '0.114297', 'ticker_sentiment_label': 'Neutral'}]"
Alibaba Group Holding Limited (BABA): A Bull Case Theory,https://finviz.com/news/300643/alibaba-group-holding-limited-baba-a-bull-case-theory,20260205T032942,['Ricardo Pillai'],"This article summarizes a bullish thesis on Alibaba Group Holding Limited (BABA), highlighting its stronger-than-expected Q2 earnings with revenue reaching 247.8 billion yuan and a 34% year-over-year growth in cloud revenue driven by AI-related investments. The reacceleration of its cloud division is seen as a key growth driver and a stabilizing force for the company amidst a challenging environment for Chinese tech. This performance reinforces the belief that Alibaba's cloud segment could lead to an investor re-rating.",https://d2gr5kl7dt2z3t.cloudfront.net/blog/wp-content/uploads/2020/11/13130706/ecommerce-3530785_1280-750x476.jpg,Finviz,General,Finviz,"[{'topic': 'earnings', 'relevance_score': '1.000000'}, {'topic': 'financial_markets', 'relevance_score': '0.920146'}, {'topic': 'technology', 'relevance_score': '0.846316'}, {'topic': 'economy_macro', 'relevance_score': '0.615683'}]",0.323678,Somewhat-Bullish,"[{'ticker': 'BABA', 'relevance_score': '0.998693', 'ticker_sentiment_score': '0.471025', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'NVDA', 'relevance_score': '0.647161', 'ticker_sentiment_score': '0.319441', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMD', 'relevance_score': '0.588947', 'ticker_sentiment_score': '0.207527', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Corsair Vengeance RAM: The DDR5 Upgrade PC Gamers Can’t Stop Talking About,https://www.ad-hoc-news.de/boerse/news/ueberblick/corsair-vengeance-ram-the-ddr5-upgrade-pc-gamers-can-t-stop-talking/68552889,20260205T032810,[],"The article highlights Corsair Vengeance DDR5 RAM as a highly recommended upgrade for PC gamers and creators in 2026. It emphasizes the RAM's ability to provide effortless performance, faster load times, smoother frames, and stability without complex tuning, thanks to its high speeds, low-profile design, and easy XMP/EXPO setup. While acknowledging alternatives, the article concludes that Vengeance DDR5 offers an optimal balance of performance, reliability, and ease of use for most users.",,AD HOC NEWS,General,AD HOC NEWS,"[{'topic': 'technology', 'relevance_score': '0.918637'}]",0.238806,Somewhat-Bullish,"[{'ticker': 'CRSR', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.470991', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AMD', 'relevance_score': '0.729772', 'ticker_sentiment_score': '0.230575', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'INTC', 'relevance_score': '0.644969', 'ticker_sentiment_score': '0.101050', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MSFT', 'relevance_score': '0.587335', 'ticker_sentiment_score': '0.132713', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.572183', 'ticker_sentiment_score': '0.130529', 'ticker_sentiment_label': 'Neutral'}]"
NVIDIA Corporation (NVDA): A Bull Case Theory,https://sg.finance.yahoo.com/news/nvidia-corporation-nvda-bull-case-031246751.html,20260205T031518,['Ricardo Pillai'],"This article summarizes a bullish thesis on NVIDIA Corporation (NVDA), highlighting its sustained growth due to AI scaling laws and its significant projected revenue from new platforms. Despite substantial capital expenditures, NVIDIA's free cash flow per share continues to rise, positioning it as a strong long-term investment. The company's leadership in AI and its parallel to historical infrastructure growth reinforce its potential for durable value creation.",https://s.yimg.com/ny/api/res/1.2/uWiu4nfjE8nYW_eDJZ_A5g--/YXBwaWQ9aGlnaGxhbmRlcjt3PTk2MDtoPTU0MA--/https://media.zenfs.com/en/insidermonkey.com/db28cb45a3bc4c1e8fbd43617dde2226,Yahoo Finance Singapore,General,Yahoo Finance Singapore,"[{'topic': 'technology', 'relevance_score': '1.000000'}, {'topic': 'financial_markets', 'relevance_score': '0.913010'}]",0.448351,Bullish,"[{'ticker': 'NVDA', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.871158', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'MSFT', 'relevance_score': '0.638572', 'ticker_sentiment_score': '0.348371', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'PLTR', 'relevance_score': '0.630370', 'ticker_sentiment_score': '0.345235', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'META', 'relevance_score': '0.568941', 'ticker_sentiment_score': '0.306441', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"Alibaba, Kuaishou, SMIC drop in Hong Kong tech sell-off on AI fears",https://www.scmp.com/business/china-business/article/3342440/alibaba-kuaishou-smic-drop-hong-kong-tech-stock-sell-ai-fears-grip,20260205T022942,['Yulu Ao'],"Hong Kong stocks closed slightly higher on Thursday, despite a sell-off in technology shares driven by valuation and AI concerns, as robust buying from mainland investors via Stock Connect provided late-session support. The Hang Seng Index reversed earlier losses to end up 0.1%, while the Hang Seng Tech Index gained 0.7%. Baidu rose after announcing a share buy-back and dividend policy, while other tech giants like Alibaba, Kuaishou, and SMIC saw declines.",https://cdn.i-scmp.com/sites/default/files/styles/1020x680/public/d8/images/canvas/2026/02/05/635644d6-4bdf-446f-9c3b-69e53d773191_51b3ecd5.jpg?itok=Qkcbg6Lx&v=1770257593,South China Morning Post,General,South China Morning Post,"[{'topic': 'financial_markets', 'relevance_score': '0.903720'}, {'topic': 'technology', 'relevance_score': '0.849224'}, {'topic': 'earnings', 'relevance_score': '0.721553'}, {'topic': 'economy_macro', 'relevance_score': '0.611532'}]",-0.210291,Somewhat-Bearish,"[{'ticker': 'BABA', 'relevance_score': '0.338050', 'ticker_sentiment_score': '0.040110', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOGL', 'relevance_score': '0.616364', 'ticker_sentiment_score': '-0.330070', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'NVDA', 'relevance_score': '0.629104', 'ticker_sentiment_score': '-0.323021', 'ticker_sentiment_label': 'Somewhat-Bearish'}]"
News | Brandywine to kick off $300 million sales strategy alongside improving office market,https://www.costar.com/article/385218428/brandywine-to-kick-off-300-million-sales-strategy-alongside-improving-office-market,20260205T020013,['Katie Burke'],"Brandywine Realty Trust plans to sell off up to $300 million of its portfolio this year, focusing on its best-performing properties as the office market improves. The Philadelphia-based REIT anticipates an occupancy boost due to increasing demand for top-tier office spaces and improving lease economics. CEO Jerry Sweeney noted increased tour levels and conversion rates in core markets, projecting positive net absorption for the first time in years.",https://www.costar.com/_next/image?url=https%3A%2F%2Fcostar.brightspotcdn.com%2Fdims4%2Fdefault%2F39ac572%2F2147483647%2Fstrip%2Ftrue%2Fcrop%2F2100x1400%2B0%2B0%2Fresize%2F2100x1400!%2Fquality%2F100%2F%3Furl%3Dhttp%253A%252F%252Fcostar-brightspot.s3.us-east-1.amazonaws.com%252Fd4%252Fa7%252F79599bd0406f8a5d83e1aa29f637%252Faerial-83.jpg&w=3840&q=75,CoStar,General,CoStar,"[{'topic': 'real_estate', 'relevance_score': '0.937138'}, {'topic': 'earnings', 'relevance_score': '0.827403'}, {'topic': 'financial_markets', 'relevance_score': '0.619980'}, {'topic': 'economy_macro', 'relevance_score': '0.632028'}, {'topic': 'finance', 'relevance_score': '0.606488'}]",0.184357,Somewhat-Bullish,"[{'ticker': 'BDN', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.307229', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'NVDA', 'relevance_score': '0.638313', 'ticker_sentiment_score': '0.131794', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CSGP', 'relevance_score': '0.619735', 'ticker_sentiment_score': '0.125700', 'ticker_sentiment_label': 'Neutral'}]"
"Insider Selling: Cadence Design Systems (NASDAQ:CDNS) VP Sells 1,000 Shares of Stock",https://www.marketbeat.com/instant-alerts/insider-selling-cadence-design-systems-nasdaqcdns-vp-sells-1000-shares-of-stock-2026-02-04/,20260205T010240,['MarketBeat'],"Cadence Design Systems (NASDAQ:CDNS) VP Paul Cunningham sold 1,000 shares of the company's stock on February 2nd at an average price of $295.09, totaling $295,090. This sale decreased his stake by 1.04% to 95,137 shares. Cunningham has a pattern of similar incremental sales in recent months.",https://www.marketbeat.com/logos/cadence-design-syste-logo-1200x675.jpg,MarketBeat,General,MarketBeat,"[{'topic': 'financial_markets', 'relevance_score': '0.934553'}, {'topic': 'technology', 'relevance_score': '0.818719'}, {'topic': 'earnings', 'relevance_score': '0.715074'}]",0.03163,Neutral,"[{'ticker': 'CDNS', 'relevance_score': '1.000000', 'ticker_sentiment_score': '-0.274720', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'TSN', 'relevance_score': '0.592227', 'ticker_sentiment_score': '-0.125360', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NOW', 'relevance_score': '0.556570', 'ticker_sentiment_score': '0.234876', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'NVDA', 'relevance_score': '0.550531', 'ticker_sentiment_score': '0.121152', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ORCL', 'relevance_score': '0.568754', 'ticker_sentiment_score': '0.112877', 'ticker_sentiment_label': 'Neutral'}]"
